Raman Shift,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA
1496.55,-0.0020000000000000573,-0.002999999999999947,-0.0020000000000000018,-0.004000000000000059,-0.002999999999999947,-0.0009999999999999454,-0.003000000000000058,-0.003999999999999948,-0.002999999999999947,-0.0019999999999999463,-0.0030000000000000027,-0.0040000000000000036,-0.002999999999999947,-0.0040000000000000036,-0.00599999999999995,-0.003000000000000058,-0.0030000000000000027,-0.003000000000000058,-0.002999999999999947,-0.002999999999999947,-0.002999999999999947,-0.0030000000000000027,-0.0010000000000000009,-0.0009999999999999454,-0.0030000000000000027,-0.002999999999999947,-0.0040000000000000036,-0.003000000000000058,-0.004999999999999949,-0.004999999999999949,-0.0019999999999999463,-0.0020000000000000018,-0.0010000000000000009,-0.0010000000000000564,0.0,-0.0009999999999999454,-0.002999999999999947,-0.0020000000000000018,-0.003000000000000058,-0.004999999999999949,-0.0030000000000000027,-0.0020000000000000573,-0.0020000000000000573,-0.0010000000000000009,-0.0020000000000000018,-0.003000000000000058,-0.0030000000000000027,-0.0040000000000000036,-0.003000000000000058,-0.004999999999999949,-0.003000000000000058,-0.0020000000000000018,-0.002999999999999947,-0.0040000000000000036,-0.003000000000000058,-0.0020000000000000018,-0.0019999999999999463,-0.0030000000000000027,-0.0010000000000000009,-0.003999999999999948,-0.0010000000000000009,-0.002999999999999947,-0.0009999999999999454,-0.003000000000000058,-0.0019999999999999463,-0.0030000000000000027,-0.0010000000000000009,-0.0010000000000000009,-0.0019999999999999463,-0.0020000000000000018,-0.0010000000000000009,-0.0020000000000000018,-0.003000000000000058,-0.0020000000000000018,-0.0020000000000000018,-0.0040000000000000036,-0.003999999999999948,-0.0019999999999999463,-0.003999999999999948,-0.0019999999999999463,-0.0040000000000000036,-0.0030000000000000027,-0.0019999999999999463,-0.004999999999999949,-0.004000000000000059,-0.0040000000000000036,-0.0020000000000000018,-0.0020000000000000018,-0.0030000000000000027,-0.0030000000000000027,-0.003999999999999948,-0.004999999999999949,-0.0050000000000000044,-0.0010000000000000564,-0.0019999999999999463,-0.00599999999999995,-0.006999999999999951,-0.0020000000000000018,-0.0040000000000000036,-0.00599999999999995,-0.002999999999999947,-0.002999999999999947,-0.0040000000000000036,-0.003999999999999948,-0.0010000000000000009,-0.0019999999999999463,-0.0030000000000000027,-0.0030000000000000027,-0.0010000000000000009,-0.0019999999999999463
1492.7,0.0030000000000000027,0.003999999999999948,0.0020000000000000018,0.0030000000000000027,0.002999999999999947,0.003999999999999948,0.0040000000000000036,0.004999999999999949,0.002999999999999947,0.002999999999999947,0.004000000000000059,0.004000000000000059,0.004999999999999949,0.004000000000000059,0.002999999999999947,0.0020000000000000018,0.003000000000000058,0.0030000000000000027,0.003999999999999948,0.002999999999999947,0.0009999999999999454,0.0040000000000000036,0.003000000000000058,0.002999999999999947,0.004000000000000059,0.002999999999999947,0.004000000000000059,0.0020000000000000018,0.003999999999999948,0.00599999999999995,0.004999999999999949,0.0030000000000000027,0.003000000000000058,0.0040000000000000036,0.0020000000000000573,0.002999999999999947,0.002999999999999947,0.0020000000000000573,0.0030000000000000027,0.003999999999999948,0.0020000000000000018,0.0030000000000000027,0.0020000000000000018,0.003000000000000058,0.003000000000000058,0.0030000000000000027,0.0020000000000000573,0.003000000000000058,0.0020000000000000018,0.003999999999999948,0.0030000000000000027,0.0020000000000000573,0.002999999999999947,0.004000000000000059,0.0040000000000000036,0.003000000000000058,0.003999999999999948,0.003000000000000058,0.0020000000000000018,0.003999999999999948,0.0020000000000000018,0.003999999999999948,0.002999999999999947,0.0020000000000000018,0.002999999999999947,0.0020000000000000573,0.0030000000000000027,0.0010000000000000009,0.002999999999999947,0.0030000000000000027,0.0020000000000000573,0.0020000000000000573,0.0040000000000000036,0.0030000000000000027,0.0020000000000000018,0.0030000000000000027,0.0019999999999999463,0.002999999999999947,0.002999999999999947,0.0019999999999999463,0.003000000000000058,0.0020000000000000573,0.0019999999999999463,0.003999999999999948,0.0040000000000000036,0.003000000000000058,0.0030000000000000027,0.0030000000000000027,0.0030000000000000027,0.0020000000000000018,0.003999999999999948,0.003999999999999948,0.00500000000000006,0.0030000000000000027,0.003999999999999948,0.003999999999999948,0.004999999999999949,0.004000000000000059,0.003000000000000058,0.002999999999999947,0.003999999999999948,0.003999999999999948,0.004000000000000059,0.003999999999999948,0.004000000000000059,0.004999999999999949,0.00500000000000006,0.0030000000000000027,0.0020000000000000018,0.002999999999999947
1488.84,0.0010000000000000009,0.0020000000000000018,0.0020000000000000018,0.0030000000000000027,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,0.0010000000000000009,0.0020000000000000018,0.0020000000000000018,0.0019999999999999463,0.0009999999999999454,0.0,0.0009999999999999454,0.0020000000000000018,0.0010000000000000009,0.0019999999999999463,0.0020000000000000573,0.0010000000000000009,0.0,0.0030000000000000027,5.551115123125783e-17,-5.551115123125783e-17,0.0010000000000000009,0.0009999999999999454,0.0020000000000000018,0.0009999999999999454,0.0020000000000000018,0.0010000000000000009,0.0010000000000000009,0.0,0.0020000000000000018,0.0019999999999999463,0.0010000000000000009,0.0009999999999999454,0.0010000000000000009,0.0,0.0019999999999999463,0.0010000000000000009,0.0010000000000000009,0.004000000000000059,0.0020000000000000018,0.0010000000000000564,-5.551115123125783e-17,-5.551115123125783e-17,0.0010000000000000009,0.0009999999999999454,-5.551115123125783e-17,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,0.0019999999999999463,0.0,-5.551115123125783e-17,0.0010000000000000009,0.0009999999999999454,0.0,0.0019999999999999463,0.0020000000000000573,0.0010000000000000009,0.0010000000000000564,0.0010000000000000009,0.0010000000000000009,0.0020000000000000018,0.0020000000000000018,0.0019999999999999463,0.0010000000000000564,0.0020000000000000573,0.0010000000000000009,0.0010000000000000564,0.0009999999999999454,0.0019999999999999463,0.0010000000000000009,0.0010000000000000564,5.551115123125783e-17,0.0020000000000000573,0.0020000000000000018,0.0,0.0010000000000000009,0.0020000000000000018,0.0019999999999999463,0.0009999999999999454,0.0,0.0010000000000000009,5.551115123125783e-17,0.0009999999999999454,0.0010000000000000009,0.0010000000000000009,0.0,0.0020000000000000573,0.0010000000000000009,0.0010000000000000009,-5.551115123125783e-17,0.0,0.0010000000000000009,0.0020000000000000018,0.0,0.0009999999999999454,0.0019999999999999463,0.0010000000000000009,0.0010000000000000009,0.0020000000000000018,-5.551115123125783e-17,0.0,0.0009999999999999454,0.0010000000000000009,-5.551115123125783e-17,0.0020000000000000018,0.0010000000000000564,0.0010000000000000009
1484.98,0.007000000000000006,0.007000000000000006,0.007000000000000006,0.006000000000000005,0.006000000000000005,0.0050000000000000044,0.0050000000000000044,0.006000000000000005,0.006000000000000005,0.0050000000000000044,0.0050000000000000044,0.006000000000000005,0.0050000000000000044,0.006000000000000005,0.007000000000000062,0.007000000000000006,0.006000000000000005,0.006999999999999951,0.006000000000000005,0.007000000000000006,0.006000000000000005,0.006999999999999951,0.0040000000000000036,0.0050000000000000044,0.006000000000000005,0.0050000000000000044,0.008000000000000007,0.006000000000000005,0.009000000000000064,0.007000000000000062,0.0050000000000000044,0.004000000000000059,0.0040000000000000036,0.0040000000000000036,0.0050000000000000044,0.0040000000000000036,0.006000000000000005,0.006000000000000005,0.007000000000000006,0.006000000000000005,0.003999999999999948,0.004000000000000059,0.006999999999999951,0.0050000000000000044,0.0050000000000000044,0.006000000000000005,0.007000000000000006,0.009000000000000008,0.007000000000000062,0.006000000000000005,0.007000000000000006,0.006000000000000005,0.006000000000000005,0.007000000000000006,0.0050000000000000044,0.0050000000000000044,0.007000000000000006,0.0040000000000000036,0.00599999999999995,0.006000000000000005,0.00599999999999995,0.0050000000000000044,0.0040000000000000036,0.0050000000000000044,0.0050000000000000044,0.0050000000000000044,0.004999999999999949,0.00599999999999995,0.0050000000000000044,0.00599999999999995,0.006000000000000005,0.0050000000000000044,0.006000000000000005,0.00599999999999995,0.006999999999999951,0.00599999999999995,0.006000000000000005,0.007000000000000006,0.006000000000000005,0.0050000000000000044,0.0050000000000000044,0.008000000000000007,0.007000000000000006,0.007000000000000006,0.008999999999999952,0.007000000000000006,0.00500000000000006,0.00500000000000006,0.007000000000000062,0.004999999999999949,0.006000000000000061,0.008000000000000063,0.009000000000000008,0.006000000000000005,0.0040000000000000036,0.008000000000000063,0.010000000000000064,0.0050000000000000044,0.006000000000000005,0.008000000000000063,0.00500000000000006,0.0040000000000000036,0.007000000000000006,0.009000000000000008,0.0050000000000000044,0.006000000000000061,0.006000000000000005,0.00500000000000006,0.00599999999999995,0.006000000000000005
1481.12,0.0050000000000000044,0.006000000000000005,0.006000000000000005,0.006000000000000005,0.007000000000000006,0.007000000000000006,0.007000000000000006,0.007000000000000006,0.007000000000000006,0.007000000000000006,0.008000000000000007,0.009000000000000008,0.009000000000000008,0.008000000000000007,0.009999999999999953,0.0050000000000000044,0.008000000000000007,0.009000000000000008,0.007000000000000006,0.008000000000000007,0.007000000000000006,0.008000000000000007,0.01100000000000001,0.008000000000000007,0.009000000000000008,0.008000000000000007,0.007000000000000006,0.006000000000000005,0.007999999999999952,0.008999999999999952,0.010000000000000009,0.007999999999999952,0.007000000000000006,0.008000000000000007,0.006000000000000005,0.006000000000000005,0.007000000000000006,0.008000000000000007,0.007000000000000062,0.008000000000000007,0.009000000000000008,0.008999999999999952,0.009000000000000008,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.006000000000000005,0.007000000000000006,0.006999999999999951,0.008000000000000007,0.007000000000000062,0.008000000000000007,0.007000000000000006,0.007000000000000006,0.008000000000000007,0.006000000000000005,0.007000000000000006,0.007000000000000006,0.0050000000000000044,0.008000000000000007,0.006000000000000005,0.006000000000000005,0.007000000000000006,0.007000000000000006,0.007000000000000006,0.007000000000000006,0.007000000000000006,0.006000000000000005,0.006000000000000005,0.006000000000000005,0.006000000000000005,0.0050000000000000044,0.008000000000000007,0.006000000000000005,0.008000000000000007,0.007000000000000006,0.007000000000000006,0.007000000000000006,0.006000000000000005,0.007000000000000006,0.007000000000000006,0.007000000000000006,0.006000000000000005,0.008000000000000007,0.008000000000000007,0.007000000000000006,0.006999999999999951,0.00599999999999995,0.004999999999999949,0.007000000000000006,0.009999999999999953,0.008999999999999952,0.008000000000000007,0.007000000000000006,0.009000000000000008,0.009999999999999953,0.009999999999999953,0.010000000000000009,0.009000000000000008,0.006999999999999951,0.009999999999999953,0.008000000000000007,0.007000000000000006,0.009000000000000064,0.008000000000000007,0.009999999999999953,0.008000000000000007,0.00599999999999995,0.0050000000000000044,0.007000000000000006
1477.27,0.007000000000000006,0.006000000000000005,0.0050000000000000044,0.006000000000000005,0.006000000000000005,0.008000000000000007,0.007000000000000006,0.007000000000000006,0.007000000000000006,0.006000000000000005,0.007000000000000006,0.008000000000000007,0.007000000000000006,0.008000000000000007,0.007000000000000006,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.007000000000000006,0.006000000000000005,0.010000000000000009,0.009000000000000008,0.010000000000000009,0.009000000000000008,0.010000000000000009,0.009000000000000008,0.008000000000000007,0.006000000000000005,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.006999999999999951,0.010000000000000009,0.009000000000000008,0.009000000000000008,0.009000000000000008,0.006000000000000005,0.008000000000000007,0.007999999999999896,0.006000000000000005,0.007999999999999952,0.007999999999999952,0.009000000000000008,0.007000000000000006,0.007000000000000006,0.006000000000000005,0.006000000000000005,0.008000000000000007,0.006999999999999951,0.006000000000000005,0.007999999999999896,0.008000000000000007,0.006000000000000005,0.007000000000000006,0.008000000000000007,0.009000000000000008,0.009000000000000008,0.007000000000000006,0.009000000000000008,0.008000000000000007,0.007000000000000006,0.008000000000000007,0.007000000000000006,0.008000000000000007,0.008000000000000007,0.007000000000000006,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.008999999999999952,0.008000000000000007,0.009000000000000008,0.007000000000000006,0.010000000000000009,0.006000000000000005,0.008000000000000007,0.007000000000000006,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.007000000000000006,0.007000000000000006,0.008000000000000007,0.007000000000000006,0.007000000000000006,0.006000000000000005,0.007999999999999952,0.007999999999999952,0.00599999999999995,0.006000000000000005,0.009000000000000008,0.009000000000000008,0.008000000000000007,0.008000000000000007,0.008000000000000007,0.009000000000000008,0.009000000000000008,0.009000000000000008,0.010000000000000009,0.008000000000000007,0.009000000000000008,0.008000000000000007,0.007000000000000006,0.007999999999999896,0.008000000000000007,0.009000000000000008,0.008000000000000007,0.006999999999999951,0.008000000000000007,0.008000000000000007
1473.41,0.010000000000000009,0.01100000000000001,0.01100000000000001,0.01100000000000001,0.01200000000000001,0.01200000000000001,0.01100000000000001,0.01100000000000001,0.01100000000000001,0.01200000000000001,0.010999999999999954,0.014000000000000012,0.014000000000000012,0.013999999999999957,0.014999999999999958,0.01200000000000001,0.013000000000000012,0.013999999999999957,0.013000000000000012,0.013000000000000012,0.015000000000000013,0.01699999999999996,0.016000000000000014,0.017000000000000015,0.013000000000000012,0.016000000000000014,0.013000000000000012,0.013000000000000012,0.014999999999999958,0.014999999999999958,0.016000000000000014,0.014000000000000068,0.01599999999999996,0.015000000000000013,0.014999999999999958,0.014999999999999958,0.016000000000000014,0.01599999999999996,0.015000000000000069,0.015000000000000013,0.01700000000000007,0.014000000000000068,0.014999999999999958,0.014999999999999958,0.013999999999999957,0.015000000000000013,0.014000000000000012,0.015000000000000013,0.014000000000000068,0.015000000000000013,0.015000000000000069,0.01599999999999996,0.016000000000000014,0.014000000000000012,0.015000000000000013,0.014999999999999958,0.014000000000000012,0.013999999999999957,0.012999999999999956,0.016000000000000014,0.013999999999999957,0.013000000000000012,0.01599999999999996,0.013000000000000012,0.01599999999999996,0.014999999999999958,0.013999999999999957,0.014999999999999958,0.014999999999999958,0.01600000000000007,0.014999999999999958,0.012999999999999956,0.016000000000000014,0.014999999999999958,0.01599999999999996,0.014999999999999958,0.017000000000000015,0.01699999999999996,0.014000000000000012,0.015000000000000013,0.012999999999999956,0.014000000000000012,0.013000000000000012,0.016000000000000014,0.013999999999999957,0.014000000000000012,0.012000000000000066,0.012000000000000066,0.013000000000000067,0.012999999999999956,0.013999999999999957,0.01599999999999996,0.013000000000000012,0.013000000000000012,0.013000000000000012,0.012999999999999956,0.013999999999999957,0.014000000000000012,0.014000000000000012,0.011999999999999955,0.013999999999999957,0.014000000000000012,0.01100000000000001,0.014000000000000068,0.015000000000000013,0.013999999999999957,0.013000000000000012,0.011000000000000065,0.011999999999999955,0.014000000000000012
1469.55,0.002999999999999947,0.003999999999999948,0.0030000000000000027,0.002999999999999947,0.0019999999999999463,0.0009999999999999454,0.0009999999999999454,0.002999999999999947,0.002999999999999947,0.002999999999999947,0.003000000000000058,0.007000000000000006,0.003999999999999948,0.00500000000000006,0.007000000000000062,0.0050000000000000044,0.00599999999999995,0.006000000000000061,0.00599999999999995,0.006999999999999951,0.00599999999999995,0.00500000000000006,0.0030000000000000027,0.003999999999999948,0.006000000000000005,0.003999999999999948,0.004999999999999949,0.0050000000000000044,0.006000000000000061,0.007000000000000062,0.0019999999999999463,0.0010000000000000009,0.003000000000000058,0.0020000000000000018,0.0020000000000000573,0.0010000000000000564,0.00599999999999995,0.00500000000000006,0.006000000000000005,0.00599999999999995,0.0020000000000000018,0.0040000000000000036,0.004000000000000059,0.003000000000000058,0.0020000000000000573,0.0050000000000000044,0.003999999999999948,0.004999999999999949,0.006000000000000005,0.00599999999999995,0.006000000000000005,0.00500000000000006,0.00599999999999995,0.007999999999999952,0.006999999999999951,0.004000000000000059,0.006999999999999951,0.003000000000000058,0.003000000000000058,0.003999999999999948,0.004000000000000059,0.002999999999999947,0.003000000000000058,0.0040000000000000036,0.003000000000000058,0.0020000000000000573,0.003000000000000058,0.003000000000000058,0.003000000000000058,0.0040000000000000036,0.00500000000000006,0.003000000000000058,0.003999999999999948,0.006000000000000061,0.006000000000000061,0.006000000000000061,0.00599999999999995,0.007000000000000062,0.00599999999999995,0.004999999999999949,0.00500000000000006,0.006999999999999951,0.006999999999999951,0.00599999999999995,0.006000000000000061,0.004999999999999949,0.0030000000000000027,0.0030000000000000027,0.0040000000000000036,0.004000000000000059,0.007000000000000062,0.009000000000000064,0.006999999999999951,0.0020000000000000018,0.003999999999999948,0.007000000000000062,0.008000000000000063,0.003999999999999948,0.002999999999999947,0.010000000000000064,0.00500000000000006,0.003999999999999948,0.006999999999999951,0.006000000000000005,0.002999999999999947,0.004000000000000059,0.003999999999999948,0.0050000000000000044,0.004000000000000059,0.003999999999999948
1465.7,-0.009999999999999953,-0.009999999999999953,-0.010000000000000064,-0.010999999999999954,-0.009999999999999953,-0.009999999999999953,-0.009999999999999953,-0.009999999999999953,-0.009999999999999953,-0.010999999999999954,-0.010000000000000009,-0.012000000000000066,-0.013999999999999957,-0.014000000000000012,-0.015000000000000013,-0.014000000000000068,-0.013999999999999957,-0.014000000000000012,-0.014999999999999958,-0.014999999999999958,-0.014999999999999958,-0.014000000000000012,-0.010000000000000009,-0.014999999999999958,-0.011000000000000065,-0.01599999999999996,-0.012999999999999956,-0.014000000000000068,-0.014000000000000012,-0.015000000000000013,-0.012999999999999956,-0.013000000000000012,-0.015000000000000013,-0.014000000000000068,-0.015000000000000013,-0.014000000000000012,-0.01699999999999996,-0.017000000000000015,-0.01600000000000007,-0.014999999999999958,-0.01600000000000007,-0.014000000000000068,-0.013000000000000012,-0.015000000000000013,-0.013000000000000012,-0.015000000000000069,-0.013999999999999957,-0.014999999999999958,-0.015000000000000069,-0.014999999999999958,-0.01600000000000007,-0.017000000000000015,-0.01699999999999996,-0.013999999999999957,-0.01599999999999996,-0.015000000000000013,-0.01599999999999996,-0.014000000000000012,-0.013000000000000012,-0.013999999999999957,-0.015000000000000013,-0.013999999999999957,-0.015000000000000013,-0.014000000000000068,-0.017000000000000015,-0.013000000000000012,-0.014000000000000012,-0.014000000000000012,-0.015000000000000013,-0.01600000000000007,-0.017000000000000015,-0.013000000000000012,-0.014999999999999958,-0.01700000000000007,-0.016000000000000014,-0.016000000000000014,-0.01799999999999996,-0.019000000000000017,-0.01699999999999996,-0.01599999999999996,-0.014000000000000012,-0.013999999999999957,-0.013999999999999957,-0.014999999999999958,-0.013000000000000012,-0.012999999999999956,-0.013000000000000012,-0.013000000000000012,-0.013000000000000012,-0.014000000000000012,-0.014000000000000012,-0.017000000000000015,-0.013999999999999957,-0.012000000000000066,-0.012999999999999956,-0.013000000000000012,-0.014000000000000012,-0.014999999999999958,-0.012999999999999956,-0.01100000000000001,-0.01200000000000001,-0.013999999999999957,-0.012999999999999956,-0.013000000000000012,-0.012999999999999956,-0.013000000000000012,-0.012999999999999956,-0.013000000000000012,-0.014000000000000012,-0.013999999999999957
1461.84,-0.0030000000000000027,-0.0040000000000000036,-0.002999999999999947,-0.0020000000000000018,-0.0040000000000000036,-0.0030000000000000027,-0.0010000000000000009,-0.0030000000000000027,-0.0030000000000000027,-0.0030000000000000027,-0.0030000000000000027,-0.003999999999999948,-0.0050000000000000044,-0.006000000000000005,-0.006000000000000005,-0.004999999999999949,-0.007000000000000006,-0.006000000000000005,-0.0050000000000000044,-0.007000000000000006,-0.007000000000000006,-0.008000000000000007,-0.003000000000000058,-0.008000000000000007,-0.00599999999999995,-0.0050000000000000044,-0.006000000000000005,-0.004999999999999949,-0.006000000000000005,-0.0050000000000000044,-0.006000000000000005,-0.003000000000000058,-0.008000000000000007,-0.00599999999999995,-0.0050000000000000044,-0.0050000000000000044,-0.009000000000000008,-0.009000000000000008,-0.006999999999999951,-0.007000000000000006,-0.00599999999999995,-0.00599999999999995,-0.006000000000000005,-0.0050000000000000044,-0.007000000000000006,-0.006999999999999951,-0.006000000000000005,-0.006000000000000005,-0.006999999999999951,-0.007000000000000006,-0.006999999999999951,-0.009000000000000008,-0.009000000000000008,-0.008000000000000007,-0.008000000000000007,-0.008000000000000007,-0.006000000000000005,-0.006000000000000005,-0.006000000000000061,-0.008000000000000007,-0.0050000000000000044,-0.0050000000000000044,-0.008000000000000007,-0.004999999999999949,-0.006000000000000005,-0.007000000000000006,-0.007000000000000062,-0.007000000000000062,-0.007000000000000006,-0.006999999999999951,-0.006000000000000005,-0.007000000000000006,-0.008000000000000007,-0.007999999999999952,-0.009000000000000064,-0.008000000000000007,-0.009000000000000008,-0.010000000000000009,-0.008000000000000007,-0.009000000000000008,-0.007000000000000006,-0.009000000000000008,-0.008000000000000007,-0.009000000000000008,-0.006000000000000005,-0.006000000000000005,-0.00500000000000006,-0.004000000000000059,-0.00500000000000006,-0.0050000000000000044,-0.007000000000000006,-0.007000000000000062,-0.008000000000000007,-0.004999999999999949,-0.0050000000000000044,-0.006000000000000005,-0.007000000000000006,-0.0050000000000000044,-0.0050000000000000044,-0.007000000000000006,-0.0050000000000000044,-0.0050000000000000044,-0.006000000000000005,-0.00500000000000006,-0.0050000000000000044,-0.0040000000000000036,-0.0050000000000000044,-0.0050000000000000044,-0.0040000000000000036,-0.006000000000000005
