raman_shift,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA
1673.98,2.793027947433366e-05,3.0627437700936344e-05,3.459773851064471e-05,3.408070918882412e-05,2.7796690980911015e-05,3.658029663867893e-05,4.020969529306274e-05,3.972041666448203e-05,3.647094205349059e-05,3.094215902228574e-05,3.3249864234380627e-05,1.797709628946118e-05,3.096801584458707e-05,3.0372139667869365e-05,2.9529951344487706e-05,2.837934943150937e-05,3.636604908569311e-05,3.559649875389359e-05,2.7958542873809727e-05,2.4885433878200176e-05,2.7789392199861632e-05,3.3448343333353876e-05,2.7720064944785185e-05,1.9706298800647396e-05,2.3891046174039478e-05,2.7958543872623823e-05,3.636924031251909e-05,2.5301792746822756e-05,2.3804538317376235e-05,3.241354134269725e-05,3.0602474683192075e-05,3.1871403273297074e-05,2.5991409670159506e-05,3.146926282630294e-05,3.2365357817583634e-05,3.271041114669311e-05,1.3148613869921628e-05,2.236207106512812e-05,2.1816897919238985e-05,2.1687195965165804e-05,3.4544692923477996e-05,3.1592166811328414e-05,3.025764809446601e-05,3.2309296064103685e-05,2.940023476969366e-05,2.504348703697779e-05,1.9497468097787575e-05,2.7591244106302867e-05,2.2160422958264567e-05,2.1687195965165804e-05,2.1816897919238985e-05,2.236207106512812e-05,1.3148613869921628e-05,2.154430982422603e-05,2.801880273984019e-05,1.9393548388660148e-05,2.4494413677716986e-05,1.9531865266471903e-05,2.881746204486872e-05,2.7650751590440432e-05,2.2648259567638763e-05,2.3033143260160673e-05,2.2883572692424968e-05,2.844213689244383e-05,2.276716090405563e-05,2.5856133882233307e-05,2.9018698890241916e-05,2.5625491583013702e-05,2.6272576961343646e-05,2.8737782654572478e-05,2.5852912966951207e-05,2.613815448979052e-05,2.4997454438908506e-05,2.862145433051022e-05,1.601009499248773e-05,1.9133892371242392e-05,1.307846784644076e-05,1.945016881822639e-05,1.6631984543697244e-05,2.292693424169826e-05,2.5985712373212356e-05,2.4752980684703213e-05,1.5858502146678726e-05,2.7666652490580855e-05,2.7059145582763143e-05,2.4638012013999825e-05,2.555917765844208e-05,2.245712791517718e-05,2.5542812911370956e-05,2.5732473118414553e-05,2.3896966151401968e-05,2.9607168359700384e-05,3.0197733277814373e-05,3.162820098367384e-05,2.8127053626502514e-05,2.6712345965482307e-05,2.6779328451983272e-05,3.3572373618485484e-05,2.767354026364478e-05,1.2479999358028975e-05,2.4293867795793008e-05,2.7899706988907154e-05,2.4616662106532452e-05,3.248276744154252e-05,3.376616004677289e-05,3.259302745600712e-05,3.364684232391203e-05,2.233387048152977e-05,2.5891804782588552e-05,2.8050636885035762e-05
1670.12,7.137738087885153e-05,7.656859425233913e-05,5.661448119923668e-05,7.43579109574329e-05,6.485894562212541e-05,6.706387717091145e-05,6.804717664979972e-05,8.249624999546274e-05,7.902037444922853e-05,6.807274984902594e-05,7.556787325995688e-05,4.793892343856192e-05,6.812963485809155e-05,6.37814933025266e-05,7.973086863011887e-05,6.306522095891063e-05,6.97015940809109e-05,7.712574730010194e-05,6.213009527513465e-05,6.221358469550228e-05,4.940336391086623e-05,4.8652135757606485e-05,3.080007216087351e-05,4.26969807347361e-05,4.479571157632394e-05,6.213009749471985e-05,6.667694057295231e-05,5.376630958699906e-05,6.546248037278633e-05,6.777376826200233e-05,6.426519683470433e-05,5.099424523727575e-05,5.848067175785992e-05,6.293852565260631e-05,4.207496516285981e-05,4.579457560536897e-05,4.930730201220274e-05,4.79187237109901e-05,5.921729435222215e-05,5.576707533900063e-05,4.7106399441107245e-05,5.054746689812711e-05,5.1438001760592544e-05,4.2002084883334054e-05,5.2267084035013695e-05,5.6347845833202084e-05,5.199324826076759e-05,6.131387579178579e-05,6.014971945814693e-05,5.576707533900063e-05,5.921729435222215e-05,4.79187237109901e-05,4.930730201220274e-05,4.924413674108801e-05,5.292440517525596e-05,4.525161290687505e-05,5.5112430774864087e-05,5.53402849216701e-05,5.4432983862530166e-05,6.144611464542309e-05,5.1767450440318163e-05,4.277583748315541e-05,4.903622719805434e-05,6.636498608237002e-05,4.8786773365833494e-05,4.524823429390926e-05,5.481309790379089e-05,4.48446102702749e-05,4.2692937562182395e-05,4.789630442428674e-05,3.5547755329555985e-05,4.9009039668357606e-05,5.311959068268236e-05,4.452226229190474e-05,5.7636341972958863e-05,5.421269505185601e-05,4.904425442415171e-05,4.2142032439490985e-05,4.656955672235181e-05,4.2578592163151994e-05,4.872321069977238e-05,4.6411838783817685e-05,4.4403806010701475e-05,5.8407377480116946e-05,6.0131434628365576e-05,6.159503003499859e-05,6.709284135341309e-05,6.737138374553588e-05,6.704988389235039e-05,6.11146236562366e-05,6.57166569163559e-05,7.105720406328083e-05,7.54943331945355e-05,6.325640196734855e-05,5.9379335433728565e-05,6.529684569340317e-05,6.24850997212943e-05,7.019678120228842e-05,5.5347080527290426e-05,4.367999775310087e-05,5.769793601500812e-05,7.129925119387422e-05,6.154165526633167e-05,6.79185137414085e-05,7.060197100688904e-05,7.111205990401699e-05,7.341129234308052e-05,5.423939974085867e-05,5.825656076082408e-05,5.6101273770071524e-05
1666.27,-9.310093158111654e-06,-6.125487540187529e-06,-3.145248955513163e-05,-1.549123144946535e-05,-6.177042440201966e-06,-1.2193432212892832e-05,-1.855832090449103e-05,-3.0554166664986844e-06,4.336808689942018e-19,-9.282647706685375e-06,0.0,1.1984730859641293e-05,-4.336808689942018e-19,1.2148855867147573e-05,2.9529951344488357e-05,-3.1532610479455096e-06,1.2122016361898209e-05,1.7798249376946903e-05,9.319514291269981e-06,1.8664075408650078e-05,-3.0877102444293834e-06,-4.336808689942018e-19,-3.0800072160874596e-06,-1.9706298800646962e-05,1.1945523087020498e-05,3.1065048747354503e-06,9.092310078129447e-06,-6.3254481867057975e-06,1.785340373803299e-05,1.4733427883044381e-05,3.060247468319316e-06,-9.56142098198923e-06,-1.2995704835080078e-05,-6.2938525652602405e-06,-1.2946143127033887e-05,-2.9439370032022846e-05,-1.9722920804881357e-05,-1.5972907903663656e-05,-3.116699702748922e-06,3.098170852165738e-06,-2.1982986405850048e-05,-1.2636866724531886e-05,3.0257648094469264e-06,-2.261650724487245e-05,-2.940023476969561e-05,-3.130435879622386e-06,-2.274704611408612e-05,-8.673617379884035e-19,-3.1657747083238194e-06,3.098170852165738e-06,-3.116699702748922e-06,-1.5972907903663656e-05,-1.9722920804881357e-05,-9.233275638953486e-06,-3.1132003044270253e-06,-1.292903225910691e-05,3.0618017097146233e-06,-1.9531865266471903e-05,-1.9211641363245813e-05,-3.072305732270894e-06,-1.2941862610079107e-05,-2.9614041334491675e-05,-1.961449087922165e-05,-9.480712297481493e-06,-2.2767160904056064e-05,-1.616008367639598e-05,-1.6121499383467755e-05,-1.2812745791507176e-05,-2.298850484117477e-05,-9.579260884856697e-06,-1.6158070604343176e-05,-1.9603615867342782e-05,-4.336808689942018e-19,-9.540484776836885e-06,-6.404037996995526e-06,-1.275592824749594e-05,-1.634808480805057e-05,-1.2966779212151072e-05,-1.9958381452436086e-05,-1.96516579214546e-05,-2.2737498326560242e-05,0.0,-9.5151012880078e-06,-6.148144997907869e-06,2.1046002119927756e-05,-6.159503003499468e-06,-9.584691621916403e-06,-6.416322261480496e-06,-6.385703227842956e-06,-9.64967741940619e-06,1.1948483075700875e-05,2.36857346877597e-05,1.8118639966688277e-05,6.325640196734334e-06,9.375684542167143e-06,2.077626908426498e-05,2.9754809391093536e-05,9.15610189595106e-06,9.224513421214782e-06,1.5599999197535947e-05,3.036733474474397e-06,6.199934886423619e-06,9.231248289949534e-06,1.4764894291610393e-05,-3.0696509133423984e-06,1.7778014976004355e-05,1.2235215390514215e-05,-3.1905529259330413e-06,-1.6182377989117872e-05,3.116737431670038e-06
1662.41,-7.13773808788511e-05,-7.044310671215203e-05,-8.177647284334172e-05,-7.125966466754036e-05,-6.17704244020253e-05,-5.487044495801861e-05,-7.423328361796282e-05,-4.5831249997478965e-05,-6.0784903422484316e-05,-6.188431804456974e-05,-4.2318009025575816e-05,-4.336808689942018e-19,-2.477441267566922e-05,-3.0372139667870016e-06,5.905990268897758e-06,-4.099239362329206e-05,-2.121352863332154e-05,-2.9663748961576003e-06,-2.1745533346297346e-05,-3.421747158252608e-05,-2.4701681955432465e-05,-1.2163033939401133e-05,0.0,-4.598136386817827e-05,5.972761543510032e-06,-3.727805849683104e-05,-1.8184620156258893e-05,-4.7440861400293265e-05,-1.1902269158689093e-05,8.840056729826542e-06,-2.4481979746554094e-05,-3.5058543600626456e-05,-5.8480671757859485e-05,-4.091004167419438e-05,-5.825764407165141e-05,-5.8878740064047426e-05,-6.574306934960424e-05,-5.430788687245478e-05,-4.051709613573078e-05,-3.7178050225999265e-05,-3.454469292347821e-05,-4.106981685472787e-05,-6.051529618893419e-06,-5.49258033089757e-05,-6.860054779595339e-05,-4.382610231471254e-05,-6.499156032595873e-05,-1.8394162737534955e-05,-4.748662062485252e-05,-3.7178050225999265e-05,-4.051709613573078e-05,-5.430788687245478e-05,-6.574306934960424e-05,-2.154430982422668e-05,-3.424520334869424e-05,-5.171612903642894e-05,-3.0618017097146667e-05,-6.510621755490649e-05,-5.7634924089737874e-05,-3.379536305498287e-05,-6.147384739787825e-05,-6.251853170615189e-05,-6.538163626407245e-05,-5.056379891990115e-05,-6.179657959672199e-05,-6.464033470558479e-05,-6.448599753387189e-05,-5.765735606178164e-05,-5.254515392268686e-05,-3.831704353943069e-05,-4.5242597692164016e-05,-5.881084760202965e-05,-3.1246818048636174e-05,-4.134210069962592e-05,-5.1232303975962904e-05,-4.783473092810717e-05,-5.885310530898266e-05,-5.510881165164206e-05,-5.987514435730999e-05,-6.223025008460833e-05,-6.17160668863791e-05,-2.784710327029087e-05,-2.8545303864021664e-05,-3.688886998744114e-05,-1.5032858657091502e-05,-2.4638012013999608e-05,-6.070304693880143e-05,-5.774690035331492e-05,-4.789277420882152e-05,-5.4681505376632036e-05,-8.961362306775765e-06,-2.9607168359692577e-06,-1.8118639966687843e-05,-3.795384118040904e-05,-2.500182544578006e-05,2.9680384406086634e-06,2.0828366573764478e-05,-6.1040679306344735e-06,-9.224513421215216e-06,0.0,-6.0734669489483604e-06,-3.7199609318543016e-05,-1.8462496579899935e-05,-4.336808689942018e-19,-2.148755639340156e-05,2.9630024960011596e-06,-1.5294019238142227e-05,-5.423939974085823e-05,-6.472951195647149e-05,-3.1167374316706884e-05
1658.55,-0.000127237939827518,-0.00014088621342430406,-0.0001289552071760394,-0.00013942108304518686,-0.00010809824270354177,-9.145074159669798e-05,-0.00012990824633143504,-0.00012832749999294258,-0.00010637358098934593,-0.00011758020428468156,-9.370416284234595e-05,-2.6965644434190795e-05,-6.503283327363284e-05,-6.985592123610017e-05,-2.6576956210039478e-05,-9.775109248631123e-05,-8.788461862375713e-05,-5.042837323468311e-05,-9.00886381489446e-05,-8.398833933892687e-05,-4.9403363910866666e-05,-4.86521357576067e-05,-1.848004329652389e-05,-5.911889640194262e-05,-2.687742694579536e-05,-7.455611699366468e-05,-7.880002067712621e-05,-9.171899870723298e-05,-4.76090766347529e-05,-3.830691249591487e-05,-6.732544430302322e-05,-9.561420981989274e-05,-9.096993384555925e-05,-0.00010070164104417035,-9.062300188923548e-05,-8.831811009607027e-05,-8.21788366870053e-05,-8.625370267978079e-05,-8.726759167695768e-05,-7.745427130416687e-05,-7.222981247636488e-05,-7.898041702832266e-05,-4.538647214169956e-05,-9.046602897949067e-05,-0.00010453416807002609,-8.13913328701803e-05,-0.00010398649652153518,-6.74452633709641e-05,-9.180746654138252e-05,-7.745427130416687e-05,-8.726759167695768e-05,-8.625370267978079e-05,-8.21788366870053e-05,-4.61663781947696e-05,-7.47168073062434e-05,-8.727096774897294e-05,-6.429783590400839e-05,-9.440401545461434e-05,-8.965432636181495e-05,-7.06630318422375e-05,-9.059303827055679e-05,-9.54230220778082e-05,-0.00010134153620931221,-9.480712297481363e-05,-9.106864361622296e-05,-9.049646858781809e-05,-9.995329617750077e-05,-9.609559343630317e-05,-8.538587512436696e-05,-7.344100011724003e-05,-7.755873890085124e-05,-8.821627140304404e-05,-8.436640873131854e-05,-8.268420139925185e-05,-8.965653195793562e-05,-9.566946185621608e-05,-8.82796579634729e-05,-7.131728566683046e-05,-8.315992271848557e-05,-8.515718432630529e-05,-9.094999330624314e-05,-5.878832912616962e-05,-4.4403806010701475e-05,-6.762959497697745e-05,-4.810514770269177e-05,-5.851527853324972e-05,-9.584691621916143e-05,-0.00010907747844515195,-0.0001149426581011719,-0.00010614645161346244,-4.1819690764953715e-05,-5.033218621149169e-05,-8.153387985009898e-05,-0.00010437306324612367,-7.500547633734105e-05,-2.968038440609227e-05,-2.677932845198414e-05,-6.714474723697097e-05,-5.534708052728999e-05,-3.1199998395071895e-05,-3.3404068219215766e-05,-7.129925119387422e-05,-6.46187380296476e-05,-2.9529788583220352e-05,-6.139301826686011e-05,-3.555602995200871e-05,-7.952890003833785e-05,-0.00010847879948171733,-0.00010356721913035377,-7.791843579176222e-05
1654.69,-0.00022344223579466582,-0.00022664303898692426,-0.0001824244394197619,-0.0002230737328723009,-0.00019148831564627655,-0.00017375640903372503,-0.0001855832090449077,-0.00022304541665439876,-0.00022186489749206504,-0.00018874717003593798,-0.00019043104061509247,-7.490456787275467e-05,-0.00017342088872968845,-0.00019134447990757893,-0.00017127371779803282,-0.00019550218497262377,-0.00021213528633320976,-0.00019281436825025486,-0.00019881630488042916,-0.00019286211255605586,-0.00010806985855501931,-0.00010338578848491245,-3.696008659304778e-05,-9.524711086979654e-05,-8.063228083738392e-05,-0.00013357970961364735,-0.00019396928166676933,-0.00017078710104105567,-0.00013985166261458936,-0.00016796107786670256,-0.00016831361075755847,-0.00018804127931245414,-0.00013320597455956972,-0.00018566865067518772,-0.00015211718174264546,-0.0001406547679307789,-0.0001314861386992089,-0.00014056158955223644,-0.0001620683845429227,-0.00016420305516483226,-0.00014760005158213473,-0.00013584631728871463,-0.00010590176833063202,-0.00013246811386282515,-0.00015026786660066183,-0.00016904353749960452,-0.0001624789008148977,-0.00014715330190028398,-0.00016462028483282256,-0.00016420305516483226,-0.0001620683845429227,-0.00014056158955223644,-0.0001314861386992089,-0.0001077215491211308,-0.00013386761309035124,-0.0001325225806558493,-0.00014084287864687397,-0.0001432336786207941,-0.00015049119067875967,-0.00014439836941674417,-0.0001391250230583542,-0.00014148930859813127,-0.00013076327252814447,-0.0001674925839221706,-0.00012359315919344485,-0.00014544075308756598,-0.0001483177943279049,-0.00014734657660233188,-0.0001313628848067165,-0.00011814421757990867,-0.00013249617895562176,-0.00015029438831629712,-0.0001593587720480458,-0.0001335667868757151,-0.00015689893092638756,-0.00014988215690807122,-0.00013732391238762505,-0.0001264260973184721,-0.00013305587634957795,-0.00013101105280970008,-0.00014292141805266742,-0.00013614139376586691,-9.51510128800741e-05,-0.00012603697245709223,-0.0001413088713766576,-0.00013858881757874844,-0.00016293975757257365,-0.00017644886219068522,-0.00019157109683528607,-0.00018656043010851012,-0.00011649770998808581,-0.0001658001428143205,-0.0002083643596169178,-0.00018344356570531,-0.00017813800630118483,-0.00012762565294619638,-0.00013092116132080696,-0.0001556537322311615,-0.00013529286351115317,-8.423999566669477e-05,-8.199180381080091e-05,-0.00017359817681986784,-0.00018154788303567778,-0.00012993106976617224,-0.00016883080023386617,-0.00012740910732803078,-0.00017741062316244506,-0.0001818615167781725,-0.0001553508286955313,-0.00015895360901520402
1650.84,-0.00017999513439014708,-0.00017763913866542707,-0.00014782670090911785,-0.00014561757562497326,-0.00016986866710556577,-0.00016156297682083263,-0.00018867626252898903,-0.0002108237499884049,-0.00020362942646532083,-0.00017637030642702386,-0.00017531746596310006,-4.793892343856257e-05,-0.00017032408714522844,-0.00019741890784115337,-0.00018603869347027764,-0.00017658261868494984,-0.00017273873315704113,-0.00018688161845794096,-0.00017707077153413225,-0.00017730871638217943,-0.00011424527904387808,-0.00011858958090916463,-3.388007937696032e-05,-0.0001149534096704435,-7.764590006562912e-05,-0.00015221873886206308,-0.00018790774161468477,-0.00014232258420087936,-0.00012497382616622746,-0.00016206770671348472,-0.00019585583797243102,-0.00018485413898512455,-0.00016894416285603885,-0.00018252172439255825,-0.00016182678908792034,-0.0001471968501601177,-0.00012491183176424744,-0.00013736700797150345,-0.0001433681863264309,-0.0001301231757909996,-0.00016016175809976463,-0.00014532396733211387,-0.00011800482756841842,-0.00014216090268205596,-0.00014373448109628517,-0.0001440000504626263,-0.00014298143271711033,-0.00014408760811069525,-0.0001519571859995299,-0.0001301231757909996,-0.0001433681863264309,-0.00013736700797150345,-0.00012491183176424744,-9.848827348217602e-05,-0.0001494336146124855,-0.000132522580655848,-0.00014084287864687527,-0.00014323367862079453,-0.00014408731022434468,-0.00014439836941674503,-0.00014559595436339483,-0.00013161796148663304,-0.00014057051796775508,-0.00016749258392217145,-0.00014636032009750092,-0.00013897671961700647,-0.0001579906939579859,-0.00015054976305020878,-0.00012807881268654979,-0.00013091656542638542,-0.00012603295071388423,-0.00014375984969384938,-0.00016248345385290897,-0.00012720646369115702,-0.00014409085493239607,-0.00013393724659870173,-0.0001242454445411845,-0.00011994270771239698,-0.00011642389180588049,-0.000121185223848973,-0.0001364249899593645,-0.00011757665825233967,-7.929251073339515e-05,-0.00013525918995395273,-0.0001322891561824028,-0.00012319006006999847,-0.00015974486036526847,-0.00017644886219068652,-0.00016602828392391468,-0.0001672610752696986,-0.00012844619306378625,-0.00015691799230641186,-0.00019930503963357408,-0.0001992576661971465,-0.00018751369084335284,-0.00011575349918375999,-0.00010414183286882456,-0.00017701796998837978,-0.00013221802570408288,-4.679999759260806e-05,-9.11020042342241e-05,-0.00017359817681986698,-0.00017231663474572782,-0.00013879000634113873,-0.00019338800754060926,-0.00016592813977603935,-0.00019270464240058816,-0.00015633709337070992,-0.0001553508286955313,-0.00015895360901519795
1646.98,7.137738087885153e-05,6.431761917196493e-05,6.919547702128898e-05,6.196492579786097e-05,4.323929708141593e-05,1.524179026611604e-05,4.6395802261226925e-05,3.666499999798378e-05,3.343169688236605e-05,2.784794312005656e-05,6.045429860796793e-06,-9.288166416221476e-05,0.0,-6.074427933573136e-06,-9.744883943681084e-05,4.729891571918308e-05,-3.0305040904748774e-06,-6.822662261162871e-05,1.863902858253953e-05,2.177475464342502e-05,-4.940336391086623e-05,-7.905972060610932e-05,-0.00010472024534696842,-1.3137532533765654e-05,-0.00010750970778317928,-2.795854387262469e-05,-1.2123080104172596e-05,4.11154132135879e-05,-7.736474953147542e-05,-9.134725287487369e-05,-1.8361484809915896e-05,4.1432824255286955e-05,1.624463104384988e-05,2.8322336543672166e-05,4.207496516285894e-05,4.906561672003923e-05,3.944584160976185e-05,3.5140397388059436e-05,9.350099108245465e-06,3.0981708521661717e-06,1.884255977644333e-05,-3.15921668113308e-06,-8.774717947395219e-05,2.5847436851282428e-05,5.553377678720094e-05,1.878261527773345e-05,6.824113834225706e-05,-3.372263168548162e-05,3.482352179155941e-05,3.0981708521661717e-06,9.350099108245465e-06,3.5140397388059436e-05,3.944584160976185e-05,-2.462206837054422e-05,-6.2264006088540505e-06,3.2322580647767274e-05,-1.2247206838858493e-05,4.231904141068898e-05,3.842328272649119e-05,-3.0723057322713278e-06,4.2061053482758074e-05,4.277583748315541e-05,3.9228981758442864e-05,2.8442136892444046e-05,1.9514709346333398e-05,3.878420082335061e-05,4.514019827371032e-05,2.882867803089169e-05,3.612479332184724e-05,-6.3861739232383766e-06,3.554775532955707e-05,4.9009039668357606e-05,1.2498727219454036e-05,6.360323184558068e-06,4.803028497746536e-05,3.5078802680612534e-05,3.596578657771073e-05,2.917525322733948e-05,3.9916762904873906e-05,3.602803952266727e-05,3.573035451316696e-05,-1.5470612927939373e-05,-1.5858502146678943e-05,-1.5370362494767937e-05,-7.215772155403808e-05,-1.847850901050014e-05,3.8338766487664745e-05,4.812241696109613e-05,5.747132905058617e-05,6.433118279603866e-05,-9.558786460560917e-05,-6.513577039134015e-05,-1.2079093311125229e-05,2.530256078693907e-05,-6.25045636144534e-06,-0.00011575349918375956,-0.00013984760413813645,-6.409271327165395e-05,-5.842191833436159e-05,-8.423999566669477e-05,-9.110200423422324e-05,-1.2399869772848106e-05,-3.0770827633168005e-06,-0.00010335426004127188,-1.841790548005786e-05,-0.00013333511232003223,-3.976445001916849e-05,5.104884681492606e-05,5.502008516300016e-05,-9.350212295010981e-06
1643.12,3.724037263244445e-05,3.3690181471029024e-05,2.830724059961834e-05,2.1687724029251752e-05,3.0885212201012865e-05,6.096716106446416e-06,3.711664180898119e-05,3.9720416664481596e-05,3.343169688236605e-05,3.4036374924513186e-05,1.8136289582389945e-05,-2.696564443419123e-05,9.290404753375687e-06,1.2148855867147139e-05,-1.181198053779595e-05,3.1532610479455096e-05,1.8183024542847096e-05,0.0,2.1745533346297346e-05,1.866407540865138e-05,0.0,-9.122275454551826e-06,-1.848004329652389e-05,0.0,-2.6877426945794494e-05,1.5532524373680287e-05,1.5153850130216612e-05,2.5301792746822323e-05,-8.926701869015844e-06,-1.1786742306435678e-05,2.142173227823521e-05,4.7807104909945285e-05,2.5991409670159723e-05,3.461618910893414e-05,3.23653578175845e-05,3.271041114669268e-05,1.972292080488179e-05,1.2778326322930664e-05,1.5583498513742442e-05,1.2392683408667289e-05,1.5702133147035315e-05,1.8955300086798046e-05,-9.077294428339912e-06,2.5847436851283295e-05,2.9400234769695176e-05,1.565217939811193e-05,2.9246202146681905e-05,3.0656937895887255e-06,2.2160422958264134e-05,1.2392683408667289e-05,1.5583498513742442e-05,1.2778326322930664e-05,1.972292080488179e-05,3.077758546318407e-06,1.8679201826561284e-05,1.6161290323884938e-05,3.0618017097146233e-06,2.9297797899708287e-05,2.241358159045439e-05,9.21691719681355e-06,2.91191908726794e-05,2.6323592297327475e-05,2.6152654505629154e-05,2.2121662027457106e-05,1.951470934633383e-05,2.2624117146954198e-05,3.224299876693551e-05,2.8828678030890387e-05,1.970443272100806e-05,2.2351608731333884e-05,1.6158070604344477e-05,1.9603615867343216e-05,2.1872772634045756e-05,1.590080796139452e-05,1.6010094992488597e-05,1.9133892371243043e-05,2.615693569288152e-05,1.9450168818227042e-05,1.9958381452436086e-05,1.9651657921455467e-05,2.598571237321214e-05,3.0941225855878746e-06,0.0,6.148144997906568e-06,-9.019715194254815e-06,3.079751501749734e-06,2.5559177658442296e-05,3.5289772438137305e-05,3.192851613921348e-05,2.89490322582164e-05,-1.1948483075700442e-05,-8.882150507910809e-06,1.5098866638907187e-05,2.846538088530689e-05,2.1876597265058258e-05,-3.561646128731003e-05,-4.165673314752939e-05,1.2208135861267212e-05,4.336808689942018e-19,-2.1839998876550543e-05,-1.2146933897896721e-05,1.5499837216059482e-05,9.231248289949534e-06,-1.4764894291611694e-05,6.139301826685664e-06,-5.9260049920018855e-06,2.447043078102713e-05,2.8714976333395204e-05,2.5891804782589203e-05,2.1817162021692867e-05
1639.27,4.965383017659173e-05,4.900390032149763e-05,4.717873433269723e-05,5.267018692818159e-05,4.015077586131538e-05,4.2677012745126214e-05,5.876801619755399e-05,6.110833332997282e-05,5.4706413080235234e-05,5.26016703378848e-05,3.9295294095176986e-05,-8.988548144730699e-06,3.09680158445875e-05,4.859542346859159e-05,2.6576956210039478e-05,4.729891571918351e-05,3.3335544995218014e-05,3.559649875389294e-05,4.3491066692593824e-05,4.043883005207553e-05,2.4701681955433333e-05,2.4326067878803568e-05,1.2320028864349838e-05,3.2843831334412616e-05,2.9863807717547992e-06,3.4171553622096024e-05,4.243078036460582e-05,3.162724093352899e-05,8.926701869016278e-06,2.652017018948006e-05,4.284346455646912e-05,5.4181385564605784e-05,5.198281934032031e-05,5.34977468047153e-05,5.502110828989283e-05,4.906561672003923e-05,3.615868814228198e-05,3.8334978968791126e-05,3.1166997027484884e-05,3.407987937383266e-05,3.7685119552885796e-05,3.791060017359436e-05,2.72318832850193e-05,4.523301448974533e-05,4.2467005778447624e-05,3.443479467584495e-05,3.574535817927726e-05,2.452555031671414e-05,2.5326197666588387e-05,3.407987937383266e-05,3.1166997027484884e-05,3.8334978968791126e-05,3.615868814228198e-05,1.2311034185271894e-05,3.424520334869424e-05,4.2019354842097456e-05,2.1432611968002797e-05,4.231904141068941e-05,4.1625222953699335e-05,2.765075159044065e-05,3.5590122177718304e-05,5.264718459465278e-05,4.9036227198053905e-05,4.424332405491248e-05,5.203922492355573e-05,4.524823429391013e-05,4.5140198273710755e-05,4.8047796718152236e-05,4.269293756218283e-05,3.193086961619188e-05,3.877936945042562e-05,4.574177035713417e-05,4.374554526809108e-05,3.498177751506872e-05,3.202018998497676e-05,2.551185649499058e-05,3.269616961610114e-05,3.241694803037725e-05,2.9937572178654996e-05,3.275276320242491e-05,3.897856855981886e-05,1.5470612927939806e-05,1.2686801717343588e-05,2.766665249058194e-05,2.104600211992819e-05,2.4638012014000475e-05,4.4728560902275536e-05,6.0955061484055384e-05,5.108562582274408e-05,5.146494623683084e-05,1.792272461355153e-05,1.4803584179850192e-05,3.925705326115851e-05,6.641922206571506e-05,5.625410725300503e-05,5.93607688121776e-06,-4.336808689942018e-19,4.2728475514436544e-05,3.689805368485956e-05,-1.5599999197536164e-05,1.2146933897896287e-05,5.2699446534603366e-05,3.384791039648264e-05,1.1811915433289095e-05,4.604476370014508e-05,3.259302745600842e-05,5.199966540968184e-05,4.147718803712737e-05,4.854713396735318e-05,3.7400849180046526e-05
