collagen,glycogen,lipids,DNA
-1.2398524277320921,-1.0606601717798214,-0.633750222297632,-1.2694908990840112
-0.5834599659915749,-0.7071067811865476,-0.22633936510629796,-0.9688220019325338
0.07293249574895141,-0.3535533905932738,-0.22633936510629796,-0.6681531047810564
-0.5834599659915749,-0.3535533905932738,-0.633750222297632,-0.3674842076295789
-0.5834599659915749,-0.7071067811865476,-0.633750222297632,-0.3674842076295789
-0.5834599659915749,-0.3535533905932738,-0.633750222297632,-0.06681531047810146
0.07293249574895141,0.0,-0.22633936510629796,0.5345224838248535
1.3857174192300041,1.4142135623730951,0.5884823492763702,1.1358602781278084
2.0421098809705303,2.121320343559643,2.625536635233035,2.0378669695822405
