raman_shift,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA
1670.12,0.44498223941417975,0.46045599544566335,0.4400143424109428,0.44571477680610433,0.41502249290018806,0.404770470178083,0.44760842911022186,0.438367608414412,0.43700131579245605,0.43305205378484357,0.4026440412760218,0.24750271323734796,0.3586718826572053,0.36077812598730097,0.34483388458991177,0.3801352500608907,0.3999699638683916,0.3922522630405713,0.378760088744141,0.3743745831884129,0.3244360683587657,0.32605932026579265,0.2002942090756341,0.3587432916371668,0.27621490070506394,0.36044769853370956,0.39351696989573537,0.36735601083786423,0.3429995789914346,0.36325102818430244,0.3939059441288758,0.3874300092059586,0.3886275466942195,0.40089237181268306,0.38107674235273814,0.3766932070052682,0.3657762543822811,0.386485235601163,0.3891549164282519,0.3592366866300588,0.3794839129453561,0.3745647309127038,0.3233057621172629,0.37731052623416184,0.4025594563165614,0.3760474161039124,0.40087994451723963,0.3595610050565554,0.3743343363327795,0.3592366866300588,0.3891549164282519,0.386485235601163,0.3657762543822811,0.29665724712863484,0.352614925573052,0.36323243059512667,0.35467804961955934,0.37754755619112546,0.37734642099547877,0.35478931258633184,0.35844439178522447,0.38627440629327725,0.3800229854729188,0.3900281728466979,0.4001620665014034,0.38260214699799056,0.38346391164004145,0.38751375905486707,0.3530196471953028,0.33591525089757734,0.3432370804947398,0.3708982100785628,0.3681594660819384,0.35532454759716536,0.36561471154969993,0.38256833943210566,0.36596228037243467,0.34116571968491305,0.34336643298159886,0.36804130270382945,0.3810670319804207,0.33191440244007864,0.2659896328480025,0.3532439263354701,0.3405620792245464,0.32508929604029685,0.3782534969184819,0.3896985193392606,0.38444530719844466,0.38726573660340785,0.33018434110376893,0.36807462863580254,0.4122019238626375,0.3912595376392262,0.3716591518333764,0.34444842415691934,0.3374927360753941,0.3711299661107964,0.3423133921721367,0.24141802914948624,0.2967496499731351,0.3781383008485135,0.36281033000982366,0.33934828275203976,0.3749777712405482,0.3617539691696243,0.3791739761064832,0.3888629336088968,0.3813933351991207,0.36844409366575775
1666.27,0.5418687844433893,0.5654612111510396,0.5257402129770103,0.5436095732706276,0.5058758732301638,0.4966787083211769,0.5434368302000729,0.5443754963759743,0.5430508115548753,0.5269613833950625,0.5016738167995999,0.3216525518405712,0.4435653367121545,0.45176698328392734,0.4491441388099366,0.46183401199614293,0.49700732630527034,0.49551753889832356,0.46558127756394535,0.4621818740858018,0.395162472322068,0.4030017566823927,0.2550604878166284,0.41706050650469195,0.3513776318976086,0.44126077477553094,0.48958432136574415,0.4419318872494933,0.43623342472333965,0.46158276013500565,0.4828902043469072,0.4630493533523309,0.46010686165116377,0.4836341438467866,0.44852264998554114,0.4370181114565717,0.4270116347794438,0.4548603801792045,0.469876811159893,0.4369920793761364,0.4500163089694016,0.4471334285518379,0.4022956293786388,0.4426737725198686,0.4699046445878612,0.4547288337002099,0.4691756512320515,0.44346040238161083,0.452023502501357,0.4369920793761364,0.469876811159893,0.4548603801792045,0.4270116347794438,0.36127011914804547,0.42629004562275286,0.4265503456274702,0.4334618140851769,0.44390286754133457,0.4458654343296955,0.43257441954924736,0.4258482615596887,0.4465439344672924,0.4443295775967572,0.47070144702871436,0.4654945347416177,0.45001176045652724,0.45497405790812473,0.4579719589777749,0.411272040978355,0.4003796063687939,0.4015297588467087,0.43522787292011933,0.44484350928290006,0.42182738333160047,0.4381306856541474,0.45408006601187456,0.42919794359269137,0.4014000072993229,0.4015578587151484,0.4292828349153573,0.4474192639080994,0.4047285536990175,0.3214610509684058,0.42992937779417817,0.43167810824474984,0.39985691651255056,0.45583676656325134,0.4682937775921455,0.46404771377689186,0.4637925512223655,0.4184091263134079,0.4694787104769861,0.5153658461656865,0.47695772651083534,0.45641062238720836,0.44183459180099116,0.4369746426285831,0.4632086699118453,0.42334965007149067,0.3124073653735896,0.3718832643606686,0.4650184076330744,0.4476621925920501,0.4346762527597695,0.4629502009240175,0.4610928008517349,0.47412857205712544,0.4674332972182579,0.4528474596776973,0.4492347217709342
1662.41,0.6157576321869602,0.6474690378063,0.5854679689211717,0.6185066938818119,0.5767314701324251,0.5705893055243827,0.6152673829810664,0.6353860022283458,0.6291030332803138,0.600873074900373,0.5867062670647977,0.3958053770375688,0.5204611114269867,0.5417584090410643,0.5554577962876757,0.5305345888974609,0.587047383190037,0.5977861011868753,0.5454045993417231,0.5389912618426644,0.4578907630489115,0.4759466409857892,0.3098287568920148,0.4613785453069379,0.42854338317117313,0.5100759629036948,0.5796544451772336,0.5015092594440098,0.5254704752493535,0.5629179511297366,0.5638770210849854,0.5276703061847977,0.5135874215820222,0.5533778425614981,0.4979697158199879,0.4793438598155408,0.46824762655426144,0.5062364991587475,0.5376005809427851,0.5027494341812948,0.5095500878402629,0.5067036033276971,0.4792880677238105,0.49103796230242147,0.5162507294520735,0.5194120212123421,0.5174721260162526,0.5213621358036145,0.5147144587119308,0.5027494341812948,0.5376005809427851,0.5062364991587475,0.46824762655426144,0.4188845830428311,0.48896691923102437,0.4738690864131443,0.5022476143026534,0.49025910177816767,0.4963857957504948,0.4993615657510277,0.47425318034655406,0.4878141627144867,0.48863696606377427,0.53537646997484,0.5118278665357028,0.49742243784612516,0.5064855292314498,0.5104313490303527,0.45352509032967486,0.45284516795811736,0.4458231974021891,0.48155839202879663,0.5115293292194487,0.4753315251328782,0.4946479999510741,0.510593121751591,0.4744342189252083,0.4446349034529909,0.4417497816583954,0.47152499448327856,0.49477241072390193,0.4685448196365511,0.36793369355145966,0.49461660964628557,0.5177970360416291,0.4666265308042129,0.514421551194111,0.5288905819703628,0.5286516850477507,0.523320734190983,0.5036370927833315,0.569886439283991,0.6125327916435486,0.5506577288600331,0.5331640448126087,0.540224359880502,0.5434603982897025,0.5532901755409487,0.501388599549804,0.38339927130217116,0.44501982320115685,0.5399008004092836,0.5265162678043602,0.5300076720402463,0.5439251563988723,0.5614351100187343,0.5640856474777692,0.5290051422915396,0.5043027637003741,0.5200274034556045
1658.55,0.6486464799305315,0.6834768644615605,0.6041957248653329,0.6484038144929964,0.6125870670346867,0.6144999027275885,0.6450979357620603,0.6843965080807173,0.6801552550057526,0.6367847664056836,0.6407387173299957,0.4609582022345665,0.576356886141819,0.6087498347982014,0.6527714537654148,0.5682351657987788,0.6480874400748039,0.6830546634754266,0.5962279211195012,0.5888006495995273,0.504619053775755,0.5328915252891856,0.35859702596740134,0.487696584109184,0.4967091344447375,0.5548911510318586,0.643724568988723,0.5320866316385263,0.5987075257753676,0.6512531421244677,0.6228638378230638,0.5622912590172644,0.5390679815128806,0.5911215412762095,0.5194167816544346,0.49466960817451,0.4844836183290791,0.5306126181382904,0.5773243507256773,0.5435067889864531,0.5460838667111241,0.5412737781035563,0.5412805060689823,0.5114021520849743,0.5305968143162859,0.5580952087244742,0.5337686008004536,0.5772638692256181,0.5484054149225045,0.5435067889864531,0.5773243507256773,0.5306126181382904,0.4844836183290791,0.46149904693761684,0.5276437928392959,0.4941878271988186,0.5500334145201298,0.5076153360150009,0.5189061571712941,0.543148711952808,0.49465809913341946,0.500084390961681,0.5019443545307913,0.5700514929209657,0.5301611983297879,0.5168331152357231,0.5269970005547749,0.5328907390829304,0.4697781396809946,0.4823107295474409,0.4661166359576697,0.5008889111374741,0.5512151491559973,0.502835666934156,0.5231653142480007,0.5371061774913075,0.49267049425772536,0.4658697996066588,0.45694170460164235,0.48776715405119997,0.5141255575397046,0.5133610855740847,0.4004063361345135,0.5373038414983928,0.5879159638385085,0.5143961450958752,0.5430063358249709,0.5554873863485799,0.5572556563186095,0.5498489171596004,0.5748650592532554,0.6532941680909956,0.6826997371214105,0.5913577312092309,0.5859174672380091,0.6286141279600129,0.6409461539508218,0.621371681170052,0.5614275490281174,0.4443911772307529,0.5071563820416451,0.5917831931854927,0.5843703430166705,0.6153390913207235,0.6049001118737273,0.6497774191857334,0.6280427228984131,0.5565769873648211,0.523758067723051,0.565820085140275
1654.69,0.6095353276741026,0.6454846911168209,0.5649234808094943,0.6063009351041807,0.5864426639369478,0.6014104999307943,0.6149284885430537,0.6604070139330889,0.6582074767311912,0.6116964579109941,0.6317711675951934,0.5011110274315641,0.5762526608566512,0.6127412605553386,0.6920851112431539,0.5439357427000966,0.6391274969595706,0.7033232257639785,0.5830512428972789,0.57661003735639,0.5163473445025984,0.5558364095925821,0.39536529504278767,0.48501462291143,0.5378748857183018,0.5567063391600224,0.6437946928002124,0.5086640038330428,0.6249445763013812,0.6825883331191988,0.6268506545611419,0.5379122118497313,0.523548541443739,0.5698652399909212,0.49386384748888135,0.4669953565334791,0.4607196101038967,0.5109887371178333,0.5650481205085696,0.5312641437916115,0.5356176455819853,0.5328439528794155,0.5682729444141538,0.4907663418675271,0.49894289918049817,0.5427783962366062,0.5000650755846546,0.585165602647622,0.5300963711330784,0.5312641437916115,0.5650481205085696,0.5109887371178333,0.4607196101038967,0.4691135108324025,0.5233206664475675,0.47350656798449275,0.5518192147376061,0.4809715702518339,0.4944265185920932,0.5399358581545882,0.4720630179202848,0.4693546192088754,0.4752517429978085,0.5517265158670912,0.5104945301238729,0.49124379262532086,0.5015084718781,0.5093501291355081,0.4460311890323145,0.4747762911367645,0.4454100745131503,0.47421943024615143,0.5399009690925458,0.48833980873543376,0.5026826285449273,0.5166192332310239,0.46890676959024236,0.4481046957603269,0.4321336275448893,0.4640093136191213,0.489478704355507,0.5141773515116183,0.4028789787175673,0.5389910733505003,0.6110348916353879,0.5171657593875374,0.5205911204558307,0.5270841907267971,0.5258596275894684,0.5183771001282178,0.607093025723179,0.6807018968980004,0.6838666825992725,0.5740577335584287,0.5816708896634096,0.6740038960395238,0.6944319096119412,0.6384531867991556,0.577466498506431,0.47838308315933453,0.5422929408821333,0.5876655859617017,0.5832244182289806,0.6566705106012006,0.610875067348582,0.6951197283527327,0.633999798319057,0.5271488324381028,0.49521337174572777,0.5606127668249454
1650.84,0.5124218727033121,0.5494899068221973,0.47864935137556197,0.517195731568704,0.5052960442669238,0.5353187380738883,0.5237568896329049,0.567414901894651,0.5692569724936104,0.5296057875212131,0.5648009431187715,0.5252608660347873,0.5211461149116006,0.551730117851965,0.6683953654631787,0.46363450463534894,0.5731648593964496,0.6605885016217308,0.5128724317170836,0.507417328253779,0.4910737484659008,0.5397788460091821,0.421131573783782,0.44733183777895524,0.5530376169108467,0.5095194154018441,0.5818620442702211,0.44023988024467187,0.6091784220332865,0.6589200650699022,0.5668349147791734,0.4555315559961036,0.4560278564006832,0.49060701202502466,0.41830975512168445,0.39432026098478257,0.3989549905010594,0.4483638816958748,0.5067700152402108,0.47701953653768925,0.4741500416060308,0.47841265051854964,0.5562628116755298,0.426129588153234,0.4232880874517981,0.48145981383290387,0.4223607822994666,0.5460649999726774,0.4637855373016558,0.47701953653768925,0.5067700152402108,0.4483638816958748,0.3989549905010594,0.4447263828518131,0.4709957864972683,0.41182448301683633,0.507602979203224,0.4103268816020431,0.4249455319263101,0.4897209651175039,0.40446688769474903,0.3986241473828906,0.40555833512164685,0.4803997900491078,0.44582699836408723,0.42265340608385765,0.4270186181461834,0.43880832905841594,0.38328358281536656,0.4262406466079811,0.3857027528651192,0.403549093087708,0.47658501229350764,0.4338426444698688,0.4371986026493748,0.45413095981079277,0.40714243281049906,0.3933389833747366,0.3723250532784387,0.4032508458306492,0.4228309362831858,0.47699150277055713,0.3803503968379707,0.4966765248092085,0.5901509206555915,0.4799333798597913,0.44817439010060006,0.44367944897968215,0.4424620341679156,0.4349039147471755,0.596317810932818,0.6551059787391841,0.6190306049023213,0.49375592243003796,0.5174223602172416,0.6803900636835956,0.7129138161651304,0.5975318906002043,0.5505027564057849,0.49737241938343807,0.5474265552696669,0.5275456927462627,0.5260762808112072,0.6509984806089302,0.5538474970320513,0.6844585600348434,0.5769543942696991,0.4487191960474639,0.41866749622430444,0.5044033949301221
1646.98,0.4383107204468833,0.47449773347745783,0.4143771073197232,0.4480928521798885,0.4381516411691851,0.4742293352770942,0.44758744241389853,0.4864254077470228,0.491309194219049,0.4565174790265236,0.49983339338396926,0.5184136912317849,0.4660418896264329,0.4887215436091022,0.6117090229409179,0.39833508153666686,0.5062049162812161,0.5948570639102824,0.4486957534948614,0.4452267160106417,0.4498020391927442,0.49772373031257866,0.4128998428591684,0.4056498765812012,0.5322033681844112,0.45333460353000776,0.5159321680817105,0.3848172524391884,0.5674154725593004,0.6042552560646332,0.5008217315172515,0.38615250882857044,0.39350841633154165,0.4203507107397361,0.35575682095613115,0.33664600934375166,0.3491909822758771,0.3967400006754178,0.4514937850231029,0.4237768913428476,0.418683820476892,0.4229828252944088,0.5152552500207015,0.36949377793578675,0.36463417231601036,0.4261430013450359,0.3656572570836676,0.4959667333946811,0.40847649351222964,0.4237768913428476,0.4514937850231029,0.3967400006754178,0.3491909822758771,0.4123408467465987,0.4166726601055397,0.3601432238025105,0.4593887794207002,0.3526831158388762,0.36746589334710933,0.43850811131928413,0.3498718064816144,0.3408943756300849,0.34786572358866397,0.4180748129952334,0.3871603301581724,0.3660640834734554,0.36653008946950844,0.37726771911099377,0.33153663216668633,0.3757062081973046,0.33699619142059967,0.3478796121963853,0.4172708322300562,0.38134678627114665,0.3867159169463015,0.40264401555050927,0.35637870814301603,0.3475738795284046,0.32451697622168574,0.3534930053985705,0.3671840830989883,0.4348077687080906,0.35282303942102444,0.44936375666131584,0.5452698484524707,0.4367029941514535,0.3877591747314598,0.3752762533578994,0.37706600543877444,0.3714320977157929,0.5535457774027417,0.6075137075461889,0.5501975503801833,0.42145592477923566,0.4511757826426421,0.6477798317631064,0.6843995718262498,0.5356133962293078,0.5045417058840984,0.4893643253120197,0.5225631141101552,0.4634280855224719,0.46793035602351746,0.6103298998894074,0.49082245250690626,0.6288008692018426,0.506911469690343,0.38629104112074564,0.3591228002469812,0.44519607661479244
1643.12,0.37619956819045447,0.4105055601327183,0.35910486326388463,0.38598997279107294,0.38100723807144654,0.4151399324803,0.3834179951948922,0.4184359135993943,0.42436141594448756,0.39442917053183413,0.4408658436491672,0.5025665164287827,0.4139376643412651,0.42971296936623926,0.5510226804186571,0.3430356584379847,0.44524497316598305,0.529125626198834,0.3915190752726394,0.3890361037675045,0.4085303299195876,0.4526686146159751,0.3986681119345549,0.36396791538344725,0.5023691194579756,0.4021497916581716,0.45500229189319996,0.33739462463370484,0.5226525230853143,0.5455904470593642,0.4418085482553299,0.3317734616610372,0.33898897626240004,0.36109440945444776,0.30320388679057797,0.28897175770272093,0.3054269740506948,0.3491161196549607,0.4012175548059952,0.374534246148006,0.36821759934775333,0.3735530000702681,0.4712476883658733,0.3208579677183395,0.3149802571802227,0.3758261888571681,0.3179537318678687,0.4468684668166848,0.3601674497228034,0.374534246148006,0.4012175548059952,0.3491161196549607,0.3054269740506948,0.38095531064138455,0.36834953371381135,0.31346196458818487,0.41217457963817655,0.30403935007570937,0.3169862547679085,0.39029525752106453,0.3042767252684799,0.2911646038772793,0.29817311205568114,0.3627498359413591,0.3344936619522574,0.31647476086305326,0.3160415607928335,0.32472710916357145,0.2857896815180062,0.33217176978662816,0.29328962997608027,0.2982101313050628,0.3649566521666049,0.3338509280724244,0.34123323124322813,0.35715707129022567,0.3136149834755331,0.30780877568207266,0.2827088991649327,0.3097351649664919,0.31953722991479083,0.3936240346456242,0.3252956820040782,0.4040509885134232,0.4973887762493501,0.39447260844311577,0.3353439593623196,0.3178730577361165,0.3216699767096332,0.31696028068441023,0.5067737438726655,0.5569214363531938,0.48636449585804536,0.3581559271284335,0.3919292050680426,0.6031695998426175,0.6418853274873692,0.4776949018584114,0.4585806553624119,0.47435623124060133,0.4936996729506435,0.404310478298681,0.41278443123582764,0.5646613191698844,0.4297974079817611,0.5711431783688418,0.44486854511098683,0.33286288619402715,0.30757810426965815,0.392988758299463
1639.27,0.33008611321966397,0.36251077583809466,0.3188307338299522,0.3408847692555962,0.33686061840142223,0.370048170623394,0.3382463962847433,0.37044380156095663,0.3754109117069068,0.34933850014205325,0.39489561917274524,0.4837163550320057,0.3718311183962144,0.38670182666286557,0.4993329346386817,0.302734420373237,0.39528233560286175,0.47539090205658624,0.3483402640924438,0.34584339466489344,0.37525673388289005,0.415611051032575,0.38843439067554925,0.3322851302509724,0.4735318506505205,0.3619628678999931,0.4080696433632087,0.29997050104533396,0.4808863688172193,0.4959221790100675,0.3967928084733612,0.2943928058074095,0.3004682912193444,0.31883618148855114,0.267649794423381,0.25629666215402436,0.2726623544478574,0.3134912642330022,0.3609394495376363,0.3362896388940837,0.3297499953717988,0.3361216977094022,0.4362375556272491,0.28622121400404643,0.2783254454515226,0.3365076064534656,0.2812494385826806,0.4057678641417402,0.3198566158913808,0.3362896388940837,0.3609394495376363,0.3134912642330022,0.2726623544478574,0.3535681826607951,0.33102465376351214,0.2797798796205283,0.3719583441037943,0.2683946614259185,0.2795052681021254,0.35108036448398006,0.269680595042944,0.2574341320512944,0.2634797041795194,0.3214231101233756,0.29782613019247184,0.2808843743215901,0.2795517070609169,0.2871853090864794,0.25304207530105827,0.2986361252578447,0.2615823083280492,0.2625397941466192,0.32664069536756657,0.2973537638068596,0.3057492053476756,0.3196687978699946,0.28085064669578974,0.27804306329648243,0.24990032489848207,0.27597669717801965,0.2838894618424696,0.35743818590456317,0.30176710012448166,0.36773643997213135,0.4565048052695536,0.36024022891536966,0.296927229007089,0.27946831598900157,0.2822723832880805,0.27848709530336807,0.46599852908230455,0.5113255181943772,0.43552841816109433,0.3158541160000427,0.35068067562187455,0.5605557674866892,0.5993672340405581,0.4337736056594601,0.4246169132617659,0.4543455674647047,0.46883328733817714,0.362190585083242,0.36863629381805424,0.5229892891776141,0.38376983766523026,0.5244820100509524,0.3998231410616289,0.2924332498033885,0.2710322287482347,0.3527793864046394
1635.41,0.2529749609632351,0.280518602493355,0.24855848977411354,0.2627818898667806,0.2597162153036836,0.2919587678265998,0.2620769490657369,0.2884543074133281,0.2914631334323454,0.27025019164736364,0.31192806943794305,0.43086918022900345,0.2937268931110466,0.3066932524200027,0.4026465921164208,0.2304349972745549,0.3053223924876285,0.3756594643451379,0.2691635858702217,0.2676527824217562,0.30998502460973343,0.3435559353359715,0.3592026597509357,0.27360316905321846,0.41169760192408483,0.28777805602815687,0.31813976717469805,0.2325478732398505,0.3961234193432332,0.39825737000479855,0.3117796252114394,0.22501375863987638,0.2329488511502027,0.2435798802032627,0.20209686025782758,0.19462241051299356,0.210898346222675,0.2468673832125452,0.2846632193205284,0.2630469936992421,0.25828377424266,0.26769187248526144,0.36222999397242084,0.22158540378659913,0.21367153031573483,0.26419079396559775,0.21554591336688156,0.3276695975637439,0.24654757210195466,0.2630469936992421,0.2846632193205284,0.2468673832125452,0.210898346222675,0.2931826465555807,0.2607015273717837,0.21609862040620242,0.2967441443212706,0.20475089566275156,0.2130256295229246,0.27586751068576026,0.20608551382980933,0.1957043602984888,0.2007870926465365,0.2470981330695013,0.2331594619865569,0.2162950517111879,0.21206317838424193,0.21864469913905704,0.1942951246523782,0.23510168684716826,0.2018757468835296,0.19987031325529658,0.2523265153041152,0.23085790560813724,0.23726651964460227,0.250181853609711,0.2170869220283067,0.21727795945015033,0.19209224784172907,0.213218856745941,0.21824260865827205,0.28925445184209664,0.2502397427075354,0.2974236718242387,0.37262373306643287,0.2930098432070319,0.22851201363794882,0.2110651203672187,0.21187635455893927,0.2100152782719854,0.3852264955522282,0.41873324700138204,0.34069536363895636,0.2405541183492405,0.275434098047275,0.4699455355662,0.5048529897016775,0.34585511128856355,0.34965586274007937,0.4043374733932863,0.40696984617866533,0.283072977859451,0.28949036903036435,0.4313207084580911,0.3027447931400851,0.4278243192179516,0.3157802164822728,0.22200509487666997,0.20748753277091148,0.2785720680893098
1631.55,0.1898638087068062,0.21352642914861553,0.1892862457182748,0.19767901047796493,0.196571812205945,0.2248693650298057,0.1969075018467305,0.21946481326569972,0.2225153551577841,0.20516188315267425,0.24196051970314097,0.36602200542600116,0.22562266782587892,0.2346846781771399,0.31796024959415997,0.16913557417587277,0.22936244937239536,0.2889280266336896,0.2019869076479996,0.2014621701786189,0.24471331533657692,0.2705008196393679,0.3129709288263221,0.21292120785546442,0.3428633531976494,0.21859324415632075,0.2412098909861875,0.17312524543436691,0.3163604698692472,0.3125925609995297,0.2347664419495178,0.16163471147234326,0.17042941108106113,0.17632357891797423,0.1425439260922744,0.13694815887196266,0.15613433799749277,0.18524350219208824,0.2153869891034207,0.19780434850440043,0.19181755311352122,0.20226204726112063,0.2892224323175925,0.16294959356915206,0.15501761517994722,0.19987398147772983,0.15884238815108265,0.2545713309857477,0.1842385283125284,0.19780434850440043,0.2153869891034207,0.18524350219208824,0.15613433799749277,0.23279711045036644,0.19537840098005516,0.15841736119187677,0.2275299445387471,0.14710712989958474,0.15454599094372384,0.2076546568875406,0.14949043261667483,0.14097458854568318,0.14509448111355366,0.18177315601562688,0.17249279378064197,0.15670572910078584,0.15257464970756707,0.15810408919163488,0.1405481740036979,0.17556724843649185,0.14616918543901025,0.14420083236397407,0.18501233524066374,0.16936204740941513,0.17678383394152897,0.18769490934942745,0.1603231973608238,0.1605128556038184,0.139284170784976,0.1564610163138624,0.16059575547407468,0.22607071777963028,0.19971238529058916,0.23011090367634612,0.2957426608633123,0.22877945749869422,0.16909679826880863,0.15066192474543605,0.1534803258297982,0.1505434612406028,0.306454462022152,0.331140975808387,0.25886230911681835,0.17325412069843826,0.2051875204726754,0.382335303645711,0.4113387453627969,0.263936616917667,0.27469481221839276,0.349329379321868,0.3361064050191536,0.21295537063566022,0.22134444424267463,0.3446521277385681,0.2287197486149401,0.3351666283849509,0.2397372919029167,0.1635769399499517,0.15094283679358833,0.2113647497739803
1627.69,0.13775265645037738,0.15653425580387587,0.13901400166243616,0.1435761310891493,0.14342740910820628,0.1687799622330115,0.14473805462772404,0.16247531911807123,0.1645675768832226,0.15207357465798477,0.1819929699683387,0.3011748306229989,0.16951844254071113,0.1756761039342769,0.24627390707189906,0.1198361510771907,0.16740250625716202,0.2161965889222413,0.14681022942577743,0.1462715579354817,0.1874416060634202,0.2084457039427644,0.26673919790170864,0.1602392466577105,0.2760291044712137,0.16240843228448454,0.1782800147976768,0.12470261762888346,0.245597520395261,0.23892775199426064,0.17175325868759594,0.11425566430480999,0.11990997101191947,0.12406727763268582,0.09799099192672112,0.09327390723093182,0.11137032977231037,0.13361962117163112,0.15711075888631282,0.14356170330955886,0.1393513319843825,0.14883222203697982,0.2272148706627642,0.11731378335170478,0.10936370004415952,0.147557168989862,0.11313886293528364,0.1924730644077513,0.13292948452310221,0.14356170330955886,0.15711075888631282,0.13361962117163112,0.11137032977231037,0.1794115743451521,0.14105527458832673,0.1117361019775509,0.1683157447562234,0.10246336413641777,0.107066352364523,0.1504418030893208,0.10389535140354011,0.09624481679287755,0.09940186958057079,0.1314481789617526,0.123826125574727,0.11011640649038368,0.1060861210308921,0.11056347924421256,0.09780122335501773,0.12603281002581534,0.10246262399449074,0.09953135147265152,0.13169815517721245,0.11986618921069281,0.1263011482384555,0.1352079650891439,0.11255947269334077,0.1147477517574863,0.09647609372822302,0.1097031758817838,0.1139489022898772,0.17088698371716377,0.15418502787364302,0.1727981355284534,0.22786158866019168,0.1735490717903564,0.11968158289966835,0.10325872912365319,0.10708429710065692,0.10407164420922016,0.23768242849207566,0.2555487046153917,0.19302925459468034,0.12195412304763609,0.14794094289807586,0.3007250717252219,0.32482450102391636,0.19701812254677048,0.2107337616967062,0.2893212852504496,0.2682429638596418,0.15583776341186933,0.16419851945498476,0.26798354701904514,0.16869470408979487,0.25650893755195003,0.17769436732356048,0.11714878502323323,0.10639814081626509,0.1561574314586507
1623.84,0.08663920147958687,0.09953947150925235,0.08673987222850377,0.08847092755367264,0.09028078943818213,0.1116882003761055,0.09156645571757527,0.1054832070796336,0.10661707264564196,0.09798290426820389,0.12202274549191694,0.22832466922622208,0.11241189659566053,0.11766496123090342,0.17158416129192383,0.07053491301244297,0.10543986869404087,0.1444618647799935,0.09063141824558196,0.09107884883287065,0.12616801002672273,0.14238814035936442,0.20950547664270286,0.10555646152523573,0.20319183566375865,0.10522150852630607,0.11434736626768571,0.07727849404051257,0.17183136612716615,0.16425948394496404,0.10873751890562744,0.06787500845118238,0.07038928596886379,0.07280904966678925,0.05343689955952419,0.05159881168223529,0.06460571016947303,0.08099476574967268,0.09883265361795407,0.08931709605563654,0.08588372800842803,0.09540091967611397,0.16020473792414008,0.07067702963741163,0.06470888831545935,0.09423858658615958,0.06643456965009559,0.12837246173280686,0.08061865069167967,0.08931709605563654,0.09883265361795407,0.08099476574967268,0.06460571016947303,0.12202444636456278,0.08673039463802756,0.06405401700989444,0.10809950922184114,0.057818675486627,0.0595853656987399,0.09322691005223649,0.05929922117800435,0.05351434496689261,0.055708461704409074,0.08112145314376906,0.07515859381494144,0.06352601994892043,0.06059626729897549,0.06302167916712043,0.05405361713806983,0.0764971654970319,0.05875530234645965,0.056861014314207925,0.07938219837817412,0.07036902494512792,0.07581712234290311,0.08171969166891291,0.06479513591359742,0.06698203937189612,0.05366751946177245,0.06294470809331154,0.06730113421755596,0.11370113497610279,0.10665644599404639,0.1134835869871616,0.15797761768039514,0.11631669226261032,0.07226485254443782,0.057853987376538185,0.06268670367910423,0.05959845882817799,0.1659072137017148,0.1769527864565753,0.12619317689772924,0.07165231191924532,0.09169241345190787,0.21511123936929377,0.2333064075771053,0.13009682634781927,0.14477001959606023,0.22031062147455316,0.19537657824717553,0.09871787019643036,0.10705038203721134,0.18931151702677496,0.1096671337732642,0.17784776923406076,0.11664896327420271,0.07071914863259449,0.061852265294841724,0.09994805956382724
