eje_x,aspirin_ftir,aspirin_raman
1080,0.0020525145866048,
1081,0.0020353815891024,
1082,0.002017831296587,
1083,0.0019998771043978,
1084,0.001981532631957,
1085,0.0019628117061298,
1086,0.0019437283444775,
1087,0.0019242967384319,
1088,0.0019045312364222,
1089,0.0018844463269836,
1090,0.0018640566218787,
1091,0.0018433768392614,
1092,0.0018224217869106,
1093,0.0018012063455658,
1094,0.0017797454523908,
1095,0.0017580540845938,
1096,0.0017361472432329,
1097,0.0017140399372319,
1098,0.0016917471676335,
1099,0.0016692839121159,
1100,0.0016466651097959,
1101,0.0016239056463438,
1102,0.001601020339433,
1103,0.0015780239245453,
1104,0.001554931041154,
1105,0.0015317562193049,
1106,0.0015085138666143,
1107,0.0014852182557015,
1108,0.0014618835120739,
1109,0.00143852360248,
1110,0.0014151523237449,
1111,0.0013917832921025,
1112,0.0013684299330369,
1113,0.0013451054716433,
1114,0.0013218229235207,
1115,0.0012985950862018,
1116,0.0012754345311321,
1117,0.001252353596201,
1118,0.0012293643788315,
1119,0.0012064787296337,
1120,0.0011837082466228,
1121,0.0011610642700037,
1122,0.0011385578775244,
1123,0.0011161998803945,
1124,0.0010940008197683,
1125,0.0010719709637893,
1126,0.0010501203051915,
1127,0.0010284585594511,
1128,0.0010069951634827,
1129,0.0009857392748725,
1130,0.0009646997716387,
1131,0.0009438852525085,
1132,0.0009233040377033,
1133,0.0009029641702165,
1134,0.0008828734175737,
1135,0.0008630392740594,
1136,0.0008434689633963,
1137,0.0008241694418609,
1138,0.0008051474018185,
1139,0.0007864092756607,
1140,0.0007679612401259,
1141,0.0007498092209851,
1142,0.0007319588980718,
1143,0.0007144157106366,
1144,0.0006971848630048,
1145,0.0006802713305149,
1146,0.0006636798657167,
1147,0.0006474150048051,
1148,0.0006314810742672,
1149,0.0006158821977183,
1150,0.0006006223029031,
1151,0.000585705128838,
1152,0.0005711342330684,
1153,0.0005569129990183,
1154,0.0005430446434046,
1155,0.0005295322236928,
1156,0.0005163786455679,
1157,0.0005035866703946,
1158,0.0004911589226427,
1159,0.0004790978972507,
1160,0.0004674059669041,
1161,0.0004560853892024,
1162,0.000445138313689,
1163,0.0004345667887224,
1164,0.0004243727681605,
1165,0.0004145581178375,
1166,0.0004051246218084,
1167,0.000396073988338,
1168,0.0003874078556129,
1169,0.0003791277971533,
1170,0.0003712353269061,
1171,0.0003637319039951,
1172,0.000356618937112,
1173,0.0003498977885277,
1174,0.0003435697777066,
1175,0.0003376361845057,
1176,0.0003320982519445,
1177,0.0003269571885291,
1178,0.0003222141701167,
1179,0.0003178703413092,
1180,0.0003139268163622,
1181,0.0003103846796013,
1182,0.0003072449853354,
1183,0.0003045087572592,
1184,0.0003021769873403,
1185,0.0003002506341837,
1186,0.0002987306208731,
1187,0.0002976178322848,
1188,0.0002969131118756,
1189,0.0002966172579453,
1190,0.0002967310193777,
1191,0.0002972550908627,
1192,0.000298190107609,
1193,0.000299536639553,
1194,0.0003012951850735,
1195,0.0003034661642268,
1196,0.0003060499115109,
1197,0.0003090466681779,
1198,0.0003124565741091,
1199,0.0003162796592713,
1200,0.0003205158347763,
1201,0.0003251648835631,
1202,0.0003302264507283,
1203,0.0003357000335295,
1204,0.0003415849710882,
1205,0.0003478804338215,
1206,0.0003545854126321,
1207,0.000361698707889,
1208,0.0003692189182307,
1209,0.0003771444292274,
1210,0.0003854734019356,
1211,0.0003942037613843,
1212,0.0004033331850301,
1213,0.0004128590912198,
1214,0.0004227786277028,
1215,0.0004330886602327,
1216,0.0004437857613001,
1217,0.0004548661990414,
1218,0.0004663259263642,
1219,0.000478160570334,
1220,0.0004903654218679,
1221,0.0005029354257758,
1222,0.0005158651711974,
1223,0.0005291488824758,
1224,0.0005427804105147,
1225,0.0005567532246593,
1226,0.0005710604051477,
1227,0.0005856946361721,
1228,0.000600648199593,
1229,0.0006159129693472,
1230,0.0006314804065876,
1231,0.0006473415555944,
1232,0.0006634870404943,
1233,0.0006799070628218,
1234,0.0006965913999582,
1235,0.0007135294044768,
1236,0.0007307100044274,
1237,0.0007481217045846,
1238,0.0007657525886867,
1239,0.0007835903226869,
1240,0.000801622159038,
1241,0.0008198349420268,
1242,0.0008382151141733,
1243,0.0008567487237074,
1244,0.0008754214331299,
1245,0.0008942185288654,
1246,0.0009131249320083,
1247,0.0009321252101614,
1248,0.0009512035903634,
1249,0.0009703439730981,
1250,0.0009895299473727,
1251,0.0010087448068538,
1252,0.001027971567041,
1253,0.0010471929834579,
1254,0.0010663915708362,
1255,0.0010855496232646,
1256,0.0011046492352703,
1257,0.0011236723238006,
1258,0.0011426006510636,
1259,0.0011614158481897,
1260,0.001180099439667,
1261,0.0011986328685053,
1262,0.0012169975220766,
1263,0.0012351747585807,
1264,0.001253145934078,
1265,0.0012708924300334,
1266,0.0012883956813088,
1267,0.001305637204542,
1268,0.0013225986268473,
1269,0.0013392617147698,
1270,0.0013556084034269,
1271,0.0013716208257644,
1272,0.0013872813418585,
1273,0.0014025725681902,
1274,0.0014174774068187,
1275,0.0014319790743819,
1276,0.0014460611308474,
1277,0.0014597075079434,
1278,0.0014729025371921,
1279,0.0014856309774746,
1280,0.0014978780420533,
1281,0.0015096294249797,
1282,0.0015208713268179,
1283,0.001531590479612,
1284,0.0015417741710316,
1285,0.0015514102676287,
1286,0.0015604872371403,
1287,0.0015689941697775,
1288,0.0015769207984395,
1289,0.0015842575177969,
1290,0.0015909954021905,
1291,0.0015971262222947,
1292,0.0016026424604976,
1293,0.0016075373249546,
1294,0.0016118047622751,
1295,0.0016154394688045,
1296,0.0016184369004697,
1297,0.0016207932811588,
1298,0.0016225056096107,
1299,0.0016235716647926,
1300,0.001623990009751,
1301,0.0016237599939227,
1302,0.0016228817538979,
1303,0.0016213562126334,
1304,0.0016191850771158,
1305,0.0016163708344797,
1306,0.0016129167465924,
1307,0.0016088268431169,
1308,0.0016041059130735,
1309,0.0015987594949213,
1310,0.001592793865187,
1311,0.0015862160256705,
1312,0.0015790336892638,
1313,0.0015712552644201,
1314,0.001562889838315,
1315,0.001553947158747,
1316,0.001544437614824,
1317,0.0015343722164898,
1318,0.001523762572944,
1319,0.0015126208700147,
1320,0.0015009598465432,
1321,0.0014887927698435,
1322,0.0014761334103031,
1323,0.0014629960151893,
1324,0.0014493952817328,
1325,0.0014353463295556,
1326,0.0014208646725168,
1327,0.0014059661900475,
1328,0.0013906670980476,
1329,0.0013749839194196,
1330,0.001358933454311,
1331,0.0013425327501413,
1332,0.0013257990714861,
1333,0.0013087498698917,
1334,0.0012914027536934,
1335,0.0012737754579081,
1336,0.0012558858142733,
1337,0.0012377517215003,
1338,0.0012193911158104,
1339,0.0012008219418199,
1340,0.001182062123838,
1341,0.0011631295376394,
1342,0.0011440419827724,
1343,0.0011248171554585,
1344,0.0011054726221399,
1345,0.0010860257937265,
1346,0.0010664939005912,
1347,0.0010468939683608,
1348,0.0010272427945466,
1349,0.0010075569260531,
1350,0.0009878526376039,
1351,0.0009681459111187,
1352,0.0009484524160702,
1353,0.0009287874908511,
1354,0.0009091661251735,
1355,0.0008896029435212,
1356,0.0008701121896743,
1357,0.0008507077123175,
1358,0.0008314029517453,
1359,0.0008122109276697,
1360,0.0007931442281362,
1361,0.0007742149995481,
1362,0.0007554349377977,
1363,0.0007368152804994,
1364,0.0007183668003168,
1365,0.0007000997993721,
1366,0.0006820241047268,
1367,0.0006641490649141,
1368,0.0006464835475076,
1369,0.0006290359377036,
1370,0.0006118141378937,
1371,0.0005948255682034,
1372,0.000578077167968,
1373,0.0005615753981183,
1374,0.0005453262444429,
1375,0.0005293352216974,
1376,0.0005136073785234,
1377,0.0004981473031458,
1378,0.0004829591298086,
1379,0.0004680465459146,
1380,0.0004534127998296,
1381,0.0004390607093127,
1382,0.0004249926705336,
1383,0.0004112106676364,
1384,0.0003977162828117,
1385,0.0003845107068349,
1386,0.0003715947500318,
1387,0.0003589688536319,
1388,0.0003466331014683,
1389,0.0003345872319863,
1390,0.0003228306505215,
1391,0.0003113624418086,
1392,0.0003001813826837,
1393,0.0002892859549439,
1394,0.0002786743583271,
1395,0.0002683445235782,
1396,0.0002582941255669,
1397,0.0002485205964249,
1398,0.0002390211386704,
1399,0.0002297927382893,
1400,0.000220832177745,
1401,0.000212136048887,
1402,0.0002037007657337,
1403,0.0001955225771031,
1404,0.0001875975790676,
1405,0.0001799217272114,
1406,0.0001724908486687,
1407,0.0001653006539239,
1408,0.0001583467483549,
1409,0.0001516246435045,
1410,0.0001451297680628,
1411,0.0001388574785486,
1412,0.0001328030696763,
1413,0.0001269617843982,
1414,0.0001213288236122,
1415,0.0001158993555265,
1416,0.0001106685246752,
1417,0.0001056314605782,
1418,0.0001007832860413,
1419,9.611912509389476e-05,
1420,9.163411056038578e-05,
1421,8.732339126698438e-05,
1422,8.318213888125471e-05,
1423,7.920555438710164e-05,
1424,7.538887419661479e-05,
1425,7.172737590172353e-05,
1426,6.821638366941228e-05,
1427,6.485127328500791e-05,
1428,6.162747684883039e-05,
1429,5.854048713214712e-05,
1430,5.558586159904529e-05,
1431,5.275922610140042e-05,
1432,5.005627825466899e-05,
1433,4.7472790502699306e-05,
1434,4.5004612880206e-05,
1435,4.264767548192771e-05,
1436,4.039799064782366e-05,
1437,3.82516548739675e-05,
1438,3.620485045902161e-05,
1439,3.425384689639408e-05,
1440,3.239500202233024e-05,
1441,3.062476293031795e-05,
1442,2.8939666662251697e-05,
1443,2.7336340686859905e-05,
1444,2.5811503175896156e-05,
1445,2.4361963088580927e-05,
1446,2.298462007470961e-05,
1447,2.1676464206773207e-05,
1448,2.043457555131297e-05,
1449,1.9256123589597964e-05,
1450,1.8138366497552818e-05,
1451,1.7078650294673973e-05,
1452,1.607440787147521e-05,
1453,1.5123157904778665e-05,
1454,1.422250366993445e-05,
1455,1.337013175878928e-05,
1456,1.256381071197663e-05,
1457,1.1801389573809783e-05,
1458,1.108079637778469e-05,
1459,1.0400036570403077e-05,
1460,9.757191380726198e-06,
1461,9.150416142770127e-06,
1462,8.577938577541536e-06,
1463,8.03805704120886e-06,
1464,7.529138745584525e-06,
1465,7.049617956796874e-06,
1466,6.597994177705434e-06,
1467,6.1728303193211305e-06,
1468,5.772750866179527e-06,
1469,5.3964400403166e-06,
1470,5.042639968208282e-06,
1471,4.710148854735801e-06,
1472,4.39781916796235e-06,
1473,4.104555838229707e-06,
1474,3.829314474808066e-06,
1475,3.5710996030791217e-06,
1476,3.328962924973534e-06,
1477,3.1020016051392432e-06,
1478,2.8893565850849216e-06,
1479,2.6902109273085724e-06,
1480,2.5037881912113916e-06,
1481,2.329350842381993e-06,
1482,2.1661986966391724e-06,
1483,2.01366740003283e-06,
1484,1.8711269458175564e-06,
1485,1.7379802292503608e-06,
1486,1.613661640891427e-06,
1487,1.4976356989476376e-06,
1488,1.389395721040407e-06,
1489,1.2884625356599227e-06,
1490,1.1943832334317371e-06,
1491,1.1067299582070798e-06,
1492,1.0250987378866566e-06,
1493,9.49108354776386e-07,
1494,8.783992551890796e-07,
1495,8.126324979221208e-07,
1496,7.51488741153981e-07,
1497,6.94667267246283e-07,
1498,6.418850448638999e-07,
1499,5.92875827774084e-07,
1500,5.473892896313511e-07,
1501,5.051901940161042e-07,
1502,4.660575989488296e-07,
1503,4.297840950750197e-07,
1504,3.961750766811925e-07,
1505,3.650480446824209e-07,
1506,3.362319407025448e-07,
1507,3.095665113526878e-07,
1508,2.849017017995611e-07,
1509,2.6209707771224744e-07,
1510,2.410212746692029e-07,
1511,2.215514741094193e-07,
1512,2.03572904905664e-07,
1513,1.869783696549079e-07,
1514,1.7166779477583937e-07,
1515,1.5754780352068757e-07,
1516,1.445313110162064e-07,
1517,1.3253714046279148e-07,
1518,1.2148965963518725e-07,
1519,1.1131843684430947e-07,
1520,1.0195791553711828e-07,
1521,9.33471067297876e-08,
1522,8.542929848887233e-08,
1523,7.815178169524473e-08,
1524,7.14655913464279e-08,
1525,6.53252626741962e-08,
1526,5.96886013761218e-08,
1527,5.4516467281717735e-08,
1528,4.977257079606751e-08,
1529,4.5423281486177783e-08,
1530,4.1437448197590174e-08,
1531,3.7786230111120915e-08,
1532,3.4442938171712874e-08,
1533,3.1382886343365293e-08,
1534,2.8583252165777738e-08,
1535,2.6022946109764138e-08,
1536,2.368248924950847e-08,
1537,2.1543898790396938e-08,
1538,1.9590581011349257e-08,
1539,1.7807231200343283e-08,
1540,1.617974018107671e-08,
1541,1.4695107047463377e-08,
1542,1.3341357740888122e-08,
1543,1.2107469122814693e-08,
1544,1.0983298212474442e-08,
1545,9.959516275919116e-09,
1546,9.027547468720836e-09,
1547,8.179511750018471e-09,
1548,7.408171800470767e-09,
1549,6.706883690956426e-09,
1550,6.069551062586252e-09,
1551,5.4905825917494395e-09,
1552,4.964852526533049e-09,
1553,4.487664092918963e-09,
1554,4.054715580700722e-09,
1555,3.6620689300792323e-09,
1556,3.306120650400306e-09,
1557,2.983574912510444e-09,
1558,2.691418665732492e-09,
1559,2.4268986395238e-09,
1560,2.1875000984812006e-09,
1561,1.9709272275251155e-09,
1562,1.775085031833411e-09,
1563,1.5980626434273564e-09,
1564,1.438117933249407e-09,
1565,1.2936633341289076e-09,
1566,1.163252786227525e-09,
1567,1.0455697224000918e-09,
1568,9.394160164188492e-10,
1569,8.437018221998842e-10,
1570,7.574362370586624e-10,
1571,6.797187266168101e-10,
1572,6.097312533021331e-10,
1573,5.467310544383721e-10,
1574,4.900440197267439e-10,
1575,4.3905862148772444e-10,
1576,3.9322035437268214e-10,
1577,3.5202664438266107e-10,
1578,3.1502218995609915e-10,
1579,2.817947006214231e-10,
1580,2.5197100126313687e-10,
1581,2.2521347243267316e-10,
1582,2.0121679935673335e-10,
1583,1.797050043663525e-10,
1584,1.6042873939757664e-10,
1585,1.431628170086271e-10,
1586,1.2770396002631623e-10,
1587,1.1386875148464447e-10,
1588,1.0149176795765263e-10,
1589,9.042388072421722e-11,
1590,8.053071044096889e-11,
1591,7.169122214710607e-11,
1592,6.379644848777568e-11,
1593,5.6748330026200846e-11,
1594,5.0458662424422465e-11,
1595,4.484814111318543e-11,
1596,3.9845494848056816e-11,
1597,3.538670026557154e-11,
1598,3.141427021434995e-11,
1599,2.787660924562776e-11,
1600,2.4727430209088596e-11,
1601,,5.518790256408137e-07
1602,,6.471822421544653e-07
1603,,7.57728382608759e-07
1604,,8.857369806671477e-07
1605,,1.03371366909835e-06
1606,,1.204481129239427e-06
1607,,1.4012124930764224e-06
1608,,1.6274672607679547e-06
1609,,1.8872297764389737e-06
1610,,2.1849502811796898e-06
1611,,2.5255885341299206e-06
1612,,2.91465996008632e-06
1613,,3.358284245003192e-06
1614,,3.863236258968427e-06
1615,,4.436999139559723e-06
1616,,5.0878193169509605e-06
1617,,5.824763205761687e-06
1618,,6.657775227564014e-06
1619,,7.5977367624567475e-06
1620,,8.656525558481976e-06
1621,,9.847075054437175e-06
1622,,1.1183432995370217e-05
1623,,1.2680818641535815e-05
1624,,1.4355677791686524e-05
1625,,1.622573476132353e-05
1626,,1.831004037713714e-05
1627,,2.0629014971620964e-05
1628,,2.32044852882622e-05
1629,,2.6059714139359863e-05
1630,,2.9219421597134458e-05
1631,,3.270979644622328e-05
1632,,3.655849658374969e-05
1633,,4.079463702395321e-05
1634,,4.544876414978063e-05
1635,,5.055281485591735e-05
1636,,5.61400592483868e-05
1637,,6.224502560691337e-05
1638,,6.890340637946471e-05
1639,,7.615194406532523e-05
1640,,8.402829595496465e-05
1641,,9.257087683295884e-05
1642,,0.0001018186789149
1643,,0.0001118110684818
1644,,0.000122587558892
1645,,0.0001341875599007
1646,,0.0001466501034826
1647,,0.0001600135466516
1648,,0.0001743152520872
1649,,0.0001895912477129
1650,,0.0002058758667214
1651,,0.0002232013699101
1652,,0.0002415975525537
1653,,0.0002610913384232
1654,,0.000281706363924
1655,,0.000303462555694
1656,,0.0003263757053483
1657,,0.0003504570453842
1658,,0.0003757128305616
1659,,0.0004021439293364
1660,,0.0004297454301543
1661,,0.0004585062675832
1662,,0.0004884088733952
1663,,0.0005194288577661
1664,,0.0005515347257707
1665,,0.000584687634279
1666,,0.0006188411942248
1667,,0.0006539413230027
1668,,0.0006899261514644
1669,,0.0007267259896177
1670,,0.0007642633546938
1671,,0.0008024530647363
1672,,0.0008412024002807
1673,,0.0008804113360485
1674,,0.0009199728438731
1675,,0.0009597732673179
1676,,0.0009996927676483
1677,,0.0010396058399861
1678,,0.0010793818976217
1679,,0.0011188859215932
1680,,0.0011579791717818
1681,,0.001196519954919
1682,,0.0012343644440875
1683,,0.0012713675435105
1684,,0.0013073837917014
1685,,0.001342268295385
1686,,0.001375877686015
1687,,0.0014080710902217
1688,,0.0014387111051251
1689,,0.00146766476916
1690,,0.0014948045188854
1691,,0.0015200091221908
1692,,0.0015431645783835
1693,,0.0015641649758263
1694,,0.0015829132981134
1695,,0.0015993221702063
1696,,0.0016133145365055
1697,,0.0016248242634973
1698,,0.0016337966603831
1699,,0.0016401889119543
1700,,0.0016439704189223
1701,,0.0016451230419149
1702,,0.0016436412464198
1703,,0.0016395321470517
1704,,0.0016328154506504
1705,,0.0016235232988443
1706,,0.0016117000118409
1707,,0.001597401736301
1708,,0.0015806960012115
1709,,0.0015616611866727
1710,,0.0015403859114456
1711,,0.001516968345955
1712,,0.0014915154581978
1713,,0.0014641422006546
1714,,0.0014349706468456
1715,,0.0014041290865882
1716,,0.0013717510893169
1717,,0.0013379745449983
1718,,0.0013029406922255
1719,,0.0012667931430075
1720,,0.0012296769135736
1721,,0.0011917374702156
1722,,0.0011531197987777
1723,,0.0011139675058994
1724,,0.0010744219595221
1725,,0.0010346214755023
1726,,0.0009947005564376
1727,,0.0009547891880266
1728,,0.0009150121974607
1729,,0.0008754886774909
1730,,0.0008363314789538
1731,,0.0007976467736716
1732,,0.0007595336887937
1733,,0.0007220840128166
1734,,0.0006853819727223
1735,,0.0006495040809296
1736,,0.0006145190500488
1737,,0.0005804877727934
1738,,0.0005474633638293
1739,,0.0005154912598366
1740,,0.0004846093736288
1741,,0.0004548482978219
1742,,0.0004262315532628
1743,,0.0003987758772283
1744,,0.0003724915462728
1745,,0.0003473827285482
1746,,0.0003234478604275
1747,,0.0003006800423388
1748,,0.0002790674488464
1749,,0.0002585937482007
1750,,0.0002392385268078
1751,,0.0002209777143416
1752,,0.0002037840055227
1753,,0.0001876272749204
1754,,0.0001724749814825
1755,,0.0001582925598641
1756,,0.0001450437959958
1757,,0.0001326911847081
1758,,0.0001211962675969
1759,,0.0001105199496781
1760,,0.0001006227937306
1761,,9.146529155648636e-05
1762,,8.300811170591758e-05
1763,,7.521232350244511e-05
1764,,6.803959747394119e-05
1765,,6.145238253631548e-05
1766,,5.5414060492466384e-05
1767,,4.988907859755389e-05
1768,,4.4843061103029995e-05
1769,,4.024290082655272e-05
1770,,3.6056831903653015e-05
1771,,3.225448496090724e-05
1772,,2.8806926010716703e-05
1773,,2.568668040624662e-05
1774,,2.2867743213271704e-05
1775,,2.0325577355567654e-05
1776,,1.8037100873991303e-05
1777,,1.5980664608455278e-05
1778,,1.4136021568689553e-05
1779,,1.2484289205888204e-05
1780,,1.100790573499569e-05
1781,,9.69058158828306e-06
1782,,8.51724700673942e-06
1783,,7.473996698219589e-06
1784,,6.548032411709077e-06
1785,,5.727604196800175e-06
1786,,5.0019510377013965e-06
1787,,4.361241472809282e-06
1788,,3.7965147349612175e-06
1789,,3.2996228746840095e-06
1790,,2.8631742596049487e-06
1791,,2.4804787782255413e-06
1792,,2.1454950157614054e-06
1793,,1.8527796139659192e-06
1794,,1.597438975933996e-06
1795,,1.3750834308170842e-06
1796,,1.181783932183242e-06
1797,,1.0140313272885326e-06
1798,,8.686982026306823e-07
1799,,7.430032836440414e-07
1800,,6.344783430032229e-07
1801,,5.40937552461964e-07
1802,,4.60449197194363e-07
1803,,3.913096589046996e-07
1804,,3.320195642315285e-07
1805,,2.812619878977913e-07
1806,,2.3788259533022154e-07
1807,,2.0087160682329686e-07
1808,,1.6934746445977213e-07
1809,,1.4254208367079042e-07
1810,,1.1978757327647788e-07
1811,,1.0050431086810945e-07
1812,,8.41902642696326e-08
1813,,7.04114543635991e-08
1814,,5.8793459617720747e-08
1815,,4.901386805604672e-08
1816,,4.079558805416666e-08
1817,,3.3900935089781e-08
1818,,2.8126417353287474e-08
1819,,2.32981488385199e-08
1820,,1.926782412571221e-08
1821,,1.5909194484656893e-08
1822,,1.31149901244882e-08
1823,,1.0794238366627582e-08
1824,,8.869932196979415e-09
1825,,7.277008048154813e-09
1826,,5.960595764609005e-09
1827,,4.874507510992089e-09
1828,,3.979935899278714e-09
1829,,3.244334839685318e-09
1830,,2.640459573351554e-09
1831,,2.1455450328895142e-09
1832,,1.7406041135796132e-09
1833,,1.4098296377456091e-09
1834,,1.140085772982456e-09
1835,,9.204764370708779e-10
1836,,7.41979804292898e-10
1837,,5.971394349315461e-10
1838,,4.798037970549904e-10
1839,,3.8490705172837586e-10
1840,,3.0828494334858214e-10
1841,,2.465204888606963e-10
1842,,1.968149053592839e-10
1843,,1.5687986631087734e-10
1844,,1.2484774278982637e-10
1845,,9.919697727233303e-11
1846,,7.86901624126997e-11
1847,,6.23227637526719e-11
1848,,4.928074063884245e-11
1849,,3.8905590167270504e-11
1850,,3.0665570482683925e-11
1851,,2.4132057346631364e-11
1852,,1.8960156090390114e-11
1853,,1.4872833890062246e-11
1854,,1.1647958268135572e-11
1855,,9.107729927460688e-12
1856,,7.110084159201806e-12
1857,,5.541707484991377e-12
1858,,4.312376933366533e-12
1859,,3.3503801736972978e-12
1860,,2.598817156052891e-12
1861,,2.0126192376999236e-12
1862,,1.5561511339016537e-12
1863,,1.2012853668961248e-12
1864,,9.258590150947112e-13
1865,,7.124391746608954e-13
1866,,5.473372218469404e-13
1867,,4.198231999286217e-13
1868,,3.2150086446910066e-13
1869,,2.4581145355437593e-13
1870,,1.8764039748118306e-13
1871,,1.4300618893386166e-13
1872,,1.0881470303814549e-13
1873,,8.266555555683196e-14
1874,,6.269975673064079e-14
1875,,4.748007346560855e-14
1876,,3.5897249051223244e-14
1877,,2.7096625775495132e-14
1878,,2.0420836031046963e-14
1879,,1.536512445521768e-14
1880,,1.1542580335886952e-14
1881,,8.657130991687612e-15
1882,,6.482601589053321e-15
1883,,4.846507991502117e-15
1884,,3.617535439946323e-15
1885,,2.6958822244844036e-15
1886,,2.0058261794742593e-15
1887,,1.490012579077843e-15
1888,,1.105072658563171e-15
1889,,8.182688001643284e-16
1890,,6.049304001553928e-16
1891,,4.464975573549484e-16
1892,,3.290311565717943e-16
1893,,2.4208017253051053e-16
1894,,1.7782207586600915e-16
1895,,1.3041165036310534e-16
1896,,9.548856474779586e-17
1897,,6.980565397424726e-17
1898,,5.094881585219132e-17
1899,,3.712631538996464e-17
1900,,2.7010577296082234e-17
1901,,1.9619599913419132e-17
1902,,1.4228224042174168e-17
1903,,1.0301857036628225e-17
1904,,7.447056220187297e-18
1905,,5.374747483698289e-18
1906,,3.872896326725912e-18
1907,,2.7862376627246857e-18
1908,,2.0012674491355114e-18
1909,,1.4351496473547507e-18
1910,,1.0275313919189321e-18
1911,,7.345144608225564e-19
1912,,5.242227018669238e-19
1913,,3.735485889910188e-19
1914,,2.657694068433916e-19
1915,,1.8880367056582952e-19
1916,,1.3393807172037326e-19
1917,,9.489962629985186e-20
1918,,6.718064826757619e-20
1919,,4.754858542546892e-20
1920,,3.3690812416121587e-20
1921,,2.3957810337171015e-20
1922,,1.7177994021822392e-20
1923,,1.2524687320354668e-20
1924,,9.421072513997282e-21
1925,,7.47285761209016e-21
1926,,6.4212906460329765e-21
1927,,6.1112829495752984e-21
1928,,6.470992459342589e-21
1929,,7.500419694964608e-21
1930,,9.26750172780367e-21
1931,,1.19109444580961e-20
1932,,1.5649683494619975e-20
1933,,2.079946932371199e-20
1934,,2.7797686932738995e-20
1935,,3.7238195074398653e-20
1936,,4.991875933770439e-20
1937,,6.690461558267912e-20
1938,,8.96129058836145e-20
1939,,1.1992426282987845e-19
1940,,1.6032978553525248e-19
1941,,2.1412418525149058e-19
1942,,2.8565914926155506e-19
1943,,3.806751943349356e-19
1944,,5.0673573056803e-19
1945,,6.73794084033113e-19
1946,,8.949332802628507e-19
1947,,1.187330041173802e-18
1948,,1.5735094225807518e-18
1949,,2.082975742547629e-18
1950,,2.7543300967917586e-18
1951,,3.6380163158301386e-18
1952,,4.7998775765743895e-18
1953,,6.325757425905489e-18
1954,,8.327444721383747e-18
1955,,1.0950345749760009e-17
1956,,1.4383373341448205e-17
1957,,1.8871678190396038e-17
1958,,2.4733019392493418e-17
1959,,3.237878894073406e-17
1960,,4.23409804761562e-17
1961,,5.5306740897651875e-17
1962,,7.21625831076086e-17
1963,,9.405089245479452e-17
1964,,1.2244205728847114e-16
1965,,1.592264314877803e-16
1966,,2.068314386433792e-16
1967,,2.6837050928422584e-16
1968,,3.47832272972679e-16
1969,,4.503205913665442e-16
1970,,5.8235872163887795e-16
1971,,7.522742716966825e-16
1972,,9.706858092714214e-16
1973,,1.2511172127599569e-15
1974,,1.6107723441457284e-15
1975,,2.0715106795909546e-15
1976,,2.661074514070585e-15
1977,,3.4146307062790274e-15
1978,,4.3767051906093494e-15
1979,,5.603607314685994e-15
1980,,7.166464267747532e-15
1981,,9.155014424544158e-15
1982,,1.1682343527765602e-14
1983,,1.4890790707272733e-14
1984,,1.8959304126766257e-14
1985,,2.411259066061807e-14
1986,,3.0632482972281124e-14
1987,,3.887204374687724e-14
1988,,4.9273044299799805e-14
1989,,6.238759775432592e-14
1990,,7.890490074669708e-14
1991,,9.968424851244778e-14
1992,,1.2579574380551513e-13
1993,,1.5857042943828288e-13
1994,,1.996619480725955e-13
1995,,2.511222840453646e-13
1996,,3.154946856862753e-13
1997,,3.959275208112165e-13
1998,,4.963136041968173e-13
1999,,6.214604790814592e-13
2000,,7.772982648517402e-13
2001,,9.711330351056353e-13
2002,,1.2119553054378065e-12
2003,,1.5108151369320178e-12
2004,,1.8812776561365348e-12
2005,,2.339975521523343e-12
2006,,2.907278107479188e-12
2007,,3.6081010199504656e-12
2008,,4.4728841079048515e-12
2009,,5.5387715136570244e-12
2010,,6.851033654109266e-12
2011,,8.464778507539898e-12
2012,,1.044700838551556e-11
2013,,1.2879088714403863e-11
2014,,1.5859707486166176e-11
2015,,1.9508418251048612e-11
2016,,2.3969876144854136e-11
2017,,2.9418895847396036e-11
2018,,3.606648298636933e-11
2019,,4.416701682198215e-11
2020,,5.4026792628683434e-11
2021,,6.60141676624042e-11
2022,,8.057159567907837e-11
2023,,9.822988245922558e-11
2024,,1.1962504960245002e-10
2025,,1.4551825700584186e-10
2026,,1.7681930707615858e-10
2027,,2.1461433712773536e-10
2028,,2.601984020146824e-10
2029,,3.15113758426924e-10
2030,,3.8119478720916415e-10
2031,,4.6062063249293917e-10
2032,,5.5597679852e-10
2033,,6.703271291522681e-10
2034,,8.072978038126318e-10
2035,,9.711752198282007e-10
2036,,1.1670198979573291e-09
2037,,1.400798848644594e-09
2038,,1.6795391749143011e-09
2039,,2.0115060677194915e-09
2040,,2.406408775236856e-09
2041,,2.875638603560035e-09
2042,,3.432543537309308e-09
2043,,4.0927446599436774e-09
2044,,4.874500210406775e-09
2045,,5.799123840793821e-09
2046,,6.8914644448517944e-09
2047,,8.18045581538484e-09
2048,,9.699745366244628e-09
2049,,1.1488412227863856e-08
2050,,1.3591786200589914e-08
2051,,1.606238033371354e-08
2052,,1.8960951296260855e-08
2053,,2.2357703224235312e-08
2054,,2.633365237369651e-08
2055,,3.0982171684867044e-08
2056,,3.641073627382678e-08
2057,,4.27428929188428e-08
2058,,5.012047880054613e-08
2059,,5.8706117090256526e-08
2060,,6.868601945858434e-08
