Wavenumbers [1/cm],aspirina,unnamed:,ibuprofeno,bibuprofeno,zmol,paracetamol
13190.812541694462,0.2173198389624964,0.0,0.2088015424597794,0.10406265909661946,0.37720035587299394,0.2687926355443095
13403.245496997999,0.1937616702450382,0.0,0.2188480359709004,0.11267791186576653,0.3593651245085716,0.24602705434757496
13615.678452301534,0.17020350152758018,0.0,0.22889452948202138,0.12129316463491352,0.3415298931441495,0.22326147315084063
13828.11140760507,0.1486799945704067,0.0,0.21514898131950974,0.11981935156327962,0.31430981785123757,0.19115328198933487
14040.544362908606,0.20122448111528352,0.0,0.12600829140591943,0.08922546414396974,0.2627307462550352,0.14838731260692084
14252.97731821214,0.3168768752066346,0.0,0.14626332916832507,0.10807668034949411,0.26006938100773863,0.16888393605050028
14465.410273515678,0.43252926929798663,0.0,0.16651836693073088,0.12692789655501863,0.2574080157604421,0.18938055949407995
14677.843228819213,0.36913891325274134,0.0,0.15486786682876377,0.1101720686193372,0.2950619088226956,0.22751483302240258
14890.27618412275,0.22577643248039422,0.0,0.12896628059441628,0.07751182135893332,0.35072321555278524,0.27352722700739823
15102.709139426284,0.08241395170804833,0.0,0.10306469436006903,0.04485157409852973,0.40638452228287436,0.31953962099239347
15315.14209472982,0.07612161109016037,0.0,0.04636304566977466,0.014968993519266368,0.13980309221470172,0.10044462647031827
15527.575050033356,0.12240686739407197,0.0,0.054174305996934596,0.022953711777108518,0.125740059988321,0.09050323460485747
15740.008005336891,0.1686921236979832,0.0,0.061985566324094465,0.0309384300349506,0.11167702776194041,0.08056184273939677
15952.440960640428,0.20463177195248913,0.0,0.07880353266942125,0.03709062662266855,0.15982182691884309,0.1149157873060212
16164.873915943963,0.22903603390574812,0.0,0.10566400523817729,0.0411995556451221,0.2773285584573044,0.19865917468235444
16377.306871247498,0.2534402958590071,0.0,0.13252447780693333,0.04530848466757566,0.39483528999576567,0.2824025620586877
16589.739826551035,0.2265214894522066,0.0,0.19998660173507998,0.05989885995315597,0.348615963063559,0.24888581352863837
16802.17278185457,0.1755994825631536,0.0,0.2864376444599907,0.07939128540909537,0.2258238681497168,0.16052786706024696
17014.605737158105,0.12467747567410065,0.0,0.3728886871849014,0.0988837108650348,0.10303177323587459,0.07216992059185554
17227.03869246164,0.08451525468910534,0.0,0.399269713237508,0.10420371114083143,0.010440312265833886,0.006021560696712647
17439.471647765175,0.07589133115310293,0.0,0.24957790006543848,0.0679825353290651,0.006370740575073763,0.004972316510007377
17651.904603068713,0.06726740761710036,0.0,0.09988608689336642,0.03176135951729815,0.002301168884313568,0.003923072323302089
17864.337558372248,0.023060981432389403,0.0,0.01899133228294209,0.01248132988516026,0.0014169098320807982,0.004494320670963479
18076.770513675783,0.015639580002575277,0.0,0.016355226294563693,0.012022406597147066,0.004771643060439403,0.0076657204734467636
18289.203468979318,0.02450198485426673,0.0,0.01339318903301238,0.011389374574421162,0.008239689695232397,0.010987296188826885
18501.636424282857,0.03301269697901268,0.0,0.010717370348011937,0.010787658782953397,0.011569828272727165,0.014164503150874034
18714.06937958639,0.032091579782100005,0.0,0.01571747031552745,0.011025793592860362,0.011201496114658614,0.013469973973697114
18926.502334889927,0.031170462585187336,0.0,0.02071757028304296,0.011263928402767326,0.010833163956590062,0.012775444796520194
19138.93529019346,0.029344611913662742,0.0,0.021914121370897703,0.011033675754575527,0.008949502613843313,0.01269574791591529
19351.368245496997,0.034052918253958585,0.0,0.020085815552568838,0.009039367344124938,0.009295235644359577,0.017016335318682557
19563.801200800535,0.044751885176541634,0.0,0.02386247893232765,0.006841789620310106,0.014079199753219224,0.022942278303492967
19776.23415610407,0.05545085209912451,0.0,0.027639142312086397,0.0046442118964953125,0.01886316386207879,0.028868221288303277
19988.667111407605,0.05770197232297567,0.0,0.024376118261081683,0.006291919566038882,0.02031485660962275,0.03205873024223401
20201.10006671114,0.058067370467813566,0.0,0.019541700399209657,0.008797968991174646,0.021022722213589425,0.03463863763914451
20413.533022014675,0.05842968512316794,0.0,0.01476999081984876,0.011530744203026794,0.021718419690595486,0.036452682994032176
20625.965977318214,0.05844641121053183,0.0,0.013220076159209348,0.019038908113308585,0.02213665551636615,0.02051774082583895
20838.39893262175,0.05810378056134487,0.0,0.013038553277289896,0.02076904462977426,0.022831953696390527,0.021575513167330775
21050.831887925284,0.0577611499121579,0.0,0.012857030395370443,0.022499181146239937,0.023527251876414905,0.022633285508822605
21263.26484322882,0.06059925987594015,0.0,0.015485262332349281,0.020028363157571463,0.02459797179100315,0.027187512675545998
21475.697798532354,0.06556598341542058,0.0,0.01999383692521892,0.01474618458386886,0.025919931243184126,0.03408163551859606
21688.130753835892,0.07053270695490109,0.0,0.024502411518088636,0.009464006010166167,0.027241890695365124,0.04097575836164624
21900.563709139427,0.07055669048379051,0.0,0.025699758320524943,0.014846163758843848,0.03429981602258001,0.040855701570397
22112.996664442962,0.07213854951260053,0.0,0.02622566765924253,0.019202578738617804,0.03524722938826863,0.036814387077426985
22325.429619746497,0.07372040854141053,0.0,0.026751576997960116,0.023558993718391756,0.03619464275395725,0.03277307258445697
22537.862575050032,0.07875888380297603,0.0,0.03692098442830941,0.026799154839353138,0.03887623384831046,0.030217285878644973
22750.29553035357,0.08942157164808459,0.0,0.0627811945582376,0.028223074706897375,0.04437948159960774,0.030078580940419444
22962.728485657106,0.10008425949319297,0.0,0.08864140468816532,0.029646994574441587,0.04988272935090492,0.029939876002193923
23175.16144096064,0.11074694733830134,0.0,0.11450161481809305,0.031070914441985804,0.0553859771022021,0.029801171063968398
23387.594396264176,0.11196840963752357,0.0,0.10776148135947662,0.031838674089361314,0.05506525326871143,0.03045112190637162
23600.02735156771,0.11273137922100461,0.0,0.09943818266522825,0.03257456873363481,0.05446170084105881,0.03113937211244199
23812.46030687125,0.11356441622128491,0.0,0.089884658189006,0.033674335301282436,0.05412778329881786,0.03183067799230168
24024.893262174784,0.11475932126247268,0.0,0.07397754721091167,0.036653343691557844,0.05518641385099016,0.03253776511169176
24237.32621747832,0.11595422630366047,0.0,0.058070436232817324,0.03963235208183326,0.056245044403162456,0.03324485223108185
24449.759172781854,0.12086787927780065,0.0,0.052308506012582676,0.04199157039870665,0.06072178730919499,0.03553543186383927
24662.19212808539,0.13363617170877162,0.0,0.06154215946323353,0.04385936692211145,0.0640229823829144,0.03769863846674908
24874.625083388924,0.14696006116725766,0.0,0.0699752605155466,0.04592899074684695,0.06481196201057106,0.03884825247517296
25087.058038692463,0.16028395062574388,0.0,0.07840836156785982,0.047998614571582485,0.06560094163822774,0.03999786648359686
25299.490993995998,0.16209893495366318,0.0,0.08503890731461981,0.050665245863859454,0.07383935624335744,0.044402622064647644
25511.923949299533,0.1632284076931463,0.0,0.09156208641470619,0.053367437058033235,0.08252148586276738,0.04900126553031654
25724.356904603068,0.16744309705658325,0.0,0.09879702994643508,0.056397706767317465,0.09118195212038788,0.053776033251135696
25936.789859906603,0.17648809440870444,0.0,0.10448334885840985,0.059708257029529616,0.0955352361745417,0.056437822118986944
26149.22281521014,0.1739964902510017,0.0,0.10501851765128609,0.061573839979337526,0.09597442896390945,0.05620779622971684
26361.655770513677,0.171504886093299,0.0,0.10555368644416231,0.06343942292914541,0.09641362175327721,0.055977770340446736
26574.08872581721,0.1690132819355963,0.0,0.10608885523703855,0.06530500587895328,0.09685281454264497,0.05574774445117664
26786.521681120747,0.1665216777778936,0.0,0.10662402402991478,0.06717058882876116,0.09729200733201272,0.055517718561906536
26998.95463642428,0.1640300736201909,0.0,0.107159192822791,0.06903617177856905,0.09773120012138048,0.05528769267263643
27211.38759172782,0.1367545971206433,0.0,0.11650755791425689,0.07312151654247682,0.10049279553550723,0.05738358069133049
27423.820547031355,0.14217094746844589,0.0,0.11380927918392854,0.0784821634401268,0.10558154772521801,0.05926221136002418
27636.25350233489,0.14758729781624844,0.0,0.11111100045360019,0.08384281033777678,0.11067029991492879,0.061140842028717876
27848.686457638425,0.155577631405318,0.0,0.12081282535309219,0.10058057370591894,0.11426107085114612,0.06298484047113875
28061.11941294196,0.16607167563251332,0.0,0.14257621727217418,0.1283848456206925,0.11639475708690583,0.06479515218555337
28273.5523682455,0.17656571985970884,0.0,0.16433960919125656,0.15618911753546655,0.11852844332266557,0.06660546389996803
28485.985323549034,0.1687990555493098,0.0,0.21077570495287154,0.16530809644266017,0.1538103327480954,0.0901756851704623
28698.41827885257,0.16146834343833524,0.0,0.2262337046939977,0.1778708112168116,0.15571209860946675,0.08440849706706315
28910.851234156104,0.1541376313273607,0.0,0.24169170443512383,0.190433525990963,0.1576138644708381,0.07864130896366398
29123.28418945964,0.14752388067595187,0.0,0.2488118333252456,0.19222578654652264,0.15887903920067184,0.07228801038568315
29335.717144763177,0.14267841383030938,0.0,0.23536778571230502,0.16745424855840552,0.15857415214576986,0.06448915340736563
29548.150100066712,0.13783294698466697,0.0,0.22192373809936464,0.1426827105702888,0.1582692650908679,0.05669029642904824
29760.583055370247,0.1357904022398661,0.0,0.20037703001937576,0.12039954466110782,0.1630340671455185,0.06236946869969391
29973.016010673782,0.13658441062326834,0.0,0.1706304412193077,0.1006346077110974,0.17292938727571652,0.08168838715403878
30185.448965977317,0.13737841900667058,0.0,0.14088385241923967,0.08086967076108699,0.18282470740591453,0.10100730560838364
30397.881921280856,0.13753742242559663,0.0,0.11277278752873957,0.06257066460740074,0.1931729150659173,0.1200282982400559
30610.31487658439,0.12926701105497,0.0,0.106372591376654,0.06373125235656207,0.20953300775879993,0.1350944551203248
30822.747831887926,0.12099659968434334,0.0,0.09997239522456844,0.06489184010572341,0.2258931004516826,0.1501606120005937
31035.18078719146,0.1124752906899344,0.0,0.09250616100145913,0.0661176023614616,0.24011332806219138,0.1649376697175762
31247.613742494996,0.10551064707207504,0.0,0.08234434953068681,0.06839401717552546,0.23813748225601292,0.17098500238240275
31460.046697798534,0.09977052134371013,0.0,0.07221860780174696,0.07115986587010364,0.23024835188780615,0.17260291517619344
31672.47965310207,0.09403039561534533,0.0,0.06209286607280729,0.07392571456468179,0.22235922151959955,0.17422082796998412
31884.912608405604,0.08968983646198268,0.0,0.05592020314841382,0.07745389670179137,0.19808991053358402,0.15940533725706102
32097.34556370914,0.08559312335306991,0.0,0.05043628390160193,0.08111489995497602,0.17096668582715752,0.14172665981652208
32309.778519012674,0.081532555523248,0.0,0.04497595701448331,0.08486458312436122,0.14471875184687302,0.12466194829864274
32522.211474316213,0.0786444051590757,0.0,0.04018993797520784,0.09008187860005996,0.1374214264261331,0.1200489336688045
32734.644429619748,0.07657955367234169,0.0,0.03581808534828063,0.09541034825754205,0.1372706697905109,0.11930932710204153
32947.07738492328,0.07451470218560773,0.0,0.0314462327213535,0.10073881791502405,0.13711991315488872,0.11856972053527857
33159.510340226814,0.07171615095149012,0.0,0.028304262513943888,0.10757939854552612,0.11572160954460502,0.10335703128835029
33371.94329553035,0.06849256322649118,0.0,0.02587477027814668,0.11529595377474852,0.08201447955384174,0.07976000185792093
33584.376250833884,0.06526897550149223,0.0,0.023445278042349478,0.12301250900397093,0.04830734956307846,0.056162972427491555
33796.80920613743,0.06471637282779515,0.0,0.02003028115565433,0.12979934360187934,0.03750906564726994,0.04639553012614277
34009.24216144096,0.06356401274770021,0.0,0.01901372683729382,0.1330624293958755,0.033742954325555276,0.04133327367444039
34221.675116744496,0.06241165266760529,0.0,0.01799717251893331,0.13632551518987168,0.02997684300384061,0.03627101722273801
34434.10807204803,0.06145567346178774,0.0,0.017133187440281125,0.13380527112896257,0.02737680427437495,0.03208693642248197
34646.541027351566,0.06077679746230116,0.0,0.016484485166872686,0.1231244602513468,0.026422152119930133,0.029142005257509894
34858.9739826551,0.060097921462814584,0.0,0.01583578289346425,0.11244364937373101,0.025467499965485314,0.02619707409253781
35071.406937958636,0.05385567203696243,0.0,0.013468485369049283,0.09569091443673479,0.024932926688746897,0.022543175834781513
35283.83989326218,0.04505158355945465,0.0,0.011345404272674608,0.08035065893652503,0.02524195325609332,0.019936689428849096
35496.27284856571,0.03625738877190726,0.0,0.00923817672187502,0.065073207329434,0.025558267024794662,0.017348441309125384
35708.70580386925,0.030071442887096168,0.0,0.008050216997691302,0.05156091889924111,0.025649023637583247,0.014885549601236777
35921.13875917278,0.03456264176592095,0.0,0.010625378059654,0.045274513992437586,0.024816438002004376,0.01293581772054455
36133.57171447632,0.03905384064474573,0.0,0.013200539121616698,0.03898810908563406,0.023983852366425504,0.010986085839852321
36346.00466977985,0.04354503952357051,0.0,0.0157757001835794,0.032701704178830546,0.023151266730846633,0.009036353959160092
36558.43762508339,0.04497620069128568,0.0,0.01743572701498799,0.029553308007126897,0.0237552783437064,0.008634833444634895
36770.87058038692,0.04549002377319949,0.0,0.018821414912513514,0.0273456240743063,0.024789953070672804,0.008697435723727356
36983.30353569046,0.0460038468551133,0.0,0.020207102810039037,0.025137940141485703,0.02582462779763921,0.008760038002819817
37195.73649099399,0.04184119684195341,0.0,0.015280376755622405,0.02600885611712724,0.02633806254558658,0.00947780406120066
37408.169446297536,0.03757282207682294,0.0,0.010210940931292298,0.026949372452937922,0.026839713206171862,0.010210381928963739
37620.60240160107,0.036763309346337286,0.0,0.006171546534672371,0.02789795370614911,0.027083523868321212,0.010870853835982222
37833.035356904606,0.042672017898029824,0.0,0.0064693708541448975,0.02873358200461045,0.027267278591538206,0.01111225899198032
38045.46831220814,0.04175269025044742,0.0,0.006638382415231158,0.029448451087619044,0.02831929247755927,0.011268577257738142
38257.901267511676,0.04083336260286503,0.0,0.006807393976317418,0.03016332017062764,0.029371306363580336,0.011424895523495963
38470.33422281521,0.04092460414642078,0.0,0.007269006449828274,0.0310484123226472,0.030192076400522565,0.012122844085913034
38682.767178118746,0.041335919161418856,0.0,0.00782329322076299,0.031987418535273086,0.030939605513267424,0.01299234101019418
38895.20013342228,0.041747234176416924,0.0,0.008377579991697704,0.03292642474789897,0.03168713462601229,0.013861837934475325
39107.633088725815,0.053391177458988776,0.0,0.03841525612437277,0.08430329909207707,0.05544538035469182,0.04251002894677159
39320.06604402935,0.12009339155211975,0.0,0.1354625786847267,0.2401794740195449,0.12113144220802508,0.12863141550917662
39532.498999332885,0.1867956056452507,0.0,0.2325099012450806,0.39605564894701273,0.18681750406135833,0.21475280207158165
39744.93195463643,0.2534978197383839,0.0,0.32955722380543784,0.5519318238744859,0.2525035659146938,0.3008741886339896
39957.36490993996,0.3202000338315149,0.0,0.42660454636579176,0.7078079988019538,0.31818962776802706,0.38699557519639466
40169.7978652435,0.3869022479246459,0.0,0.5236518689261457,0.8636841737294216,0.3838756896213603,0.4731169617587997
40382.23082054703,0.4189158159656263,0.0,0.6741741954548449,0.9373633701048626,0.38948751399406184,0.3773589832036367
40594.66377585057,0.387607292012243,0.0,0.8363136308415495,0.881970353039649,0.31972661550043274,0.08036590702868085
40807.0967311541,0.3475647104270433,0.0,0.7225051660654425,0.8764641573717616,0.3502343648190042,0.1776782920262454
41019.52968645764,0.3075221288418436,0.0,0.6086967012893354,0.8709579617038744,0.38074211413757575,0.27499067702380997
41231.96264176117,0.26868151938608165,0.0,0.49053879111511967,0.866595117574137,0.40933475727756075,0.3678059543056784
41444.39559706471,0.2519306312824026,0.0,0.29244721648459354,0.8832446715413659,0.40273177415588174,0.3779738441007038
41656.82855236824,0.33117035221716745,0.0,0.32168988440038176,0.8737894511895272,0.38589897368166964,0.3759648106000676
41869.261507671785,0.41908363428543344,0.0,0.3714741185195203,0.8619754443042896,0.3681418229290231,0.3728554893766965
42081.69446297532,0.5069969163536965,0.0,0.42125835263865713,0.8501614374190525,0.35038467217637714,0.3697461681533255
42294.127418278855,0.5180385430999724,0.0,0.4334593115957944,0.8794400811035025,0.3725442060063637,0.36681965921377635
42506.56037358239,0.5020229685880087,0.0,0.4324317504209973,0.9231824710419053,0.408753570866918,0.3639574963421651
42718.993328885925,0.4860073940760449,0.0,0.4314041892462002,0.9669248609803082,0.4449629357274723,0.3610953334705539
42931.42628418946,0.4370782192300918,0.0,0.4181906817193142,0.9687055816855781,0.45012025741770295,0.3527645630959163
43143.859239492995,0.40684845493282923,0.0,0.3742383069666605,0.9514407492944752,0.4402969001987966,0.352818443664387
43356.29219479653,0.4359366545509165,0.0,0.30185421131331724,0.9524178936466209,0.4427862259400712,0.3697898740435854
43568.725150100065,0.46502485416900385,0.0,0.229470115659974,0.9533950379987666,0.4452755516813459,0.38676130442278367
43781.1581054036,0.483987069948765,0.0,0.18173203405168575,0.9572475616000595,0.45019971011776744,0.39049511995722264
43993.59106070714,0.46996601188583453,0.0,0.20564052011376038,0.9682016962000044,0.4615519307766722,0.35941656927253274
44206.02401601068,0.4357536363781096,0.0,0.21275171003184565,0.9675929582302343,0.4662791750007012,0.36539151127916514
44418.45697131421,0.40154126087038466,0.0,0.21986289994993088,0.9669842202604643,0.4710064192247302,0.37136645328579754
44630.88992661775,0.36732888536265973,0.0,0.22697408986801615,0.9663754822906943,0.4757336634487592,0.37734139529242994
44843.32288192128,0.3588429966750249,0.0,0.23567253087884046,0.9637295860141128,0.4918360432908555,0.36891550099856757
45055.75583722482,0.3520492174272492,0.0,0.24447537023119637,0.960949699627434,0.5086866004683811,0.3595424198145424
45268.18879252835,0.3452554381794736,0.0,0.25327820958355224,0.9581698132407552,0.5255371576459067,0.3501693386305172
45480.62174783189,0.34595520833179016,0.0,0.2500316030573123,0.9522978083037916,0.5394725815757623,0.3640556742446083
45693.05470313542,0.34901082661949,0.0,0.24299684980781977,0.9454536923774772,0.5524915357715512,0.3852543862464856
45905.48765843896,0.35206644490718986,0.0,0.2359620965583272,0.9386095764511629,0.5655104899673401,0.40645309824836295
46117.9206137425,0.35512206319488976,0.0,0.2289273433088344,0.9317654605248483,0.5785294441631296,0.42765181025024096
46330.353569046034,0.36056574260492524,0.0,0.22420296827062244,0.9257959471055608,0.5733805315263987,0.430300976661444
46542.78652434957,0.3689415905047785,0.0,0.22231537916193186,0.9209003098480829,0.5459242976258717,0.41017417952100255
46755.219479653104,0.3773174384046318,0.0,0.2204277900532413,0.9160046725906049,0.5184680637253447,0.39004738238056114
46967.65243495664,0.3856932863044851,0.0,0.21854020094455073,0.9111090353331269,0.4910118298248178,0.3699205852401197
47180.085390260174,0.3931701797018574,0.0,0.2178405478953116,0.906571542488146,0.4686721718834225,0.35224652572833964
47392.51834556371,0.394980272081939,0.0,0.2246293686805068,0.9042917090858551,0.47858622396876616,0.35003395625958805
47604.951300867244,0.39679036446202054,0.0,0.23141818946570203,0.9020118756835642,0.4885002760541098,0.34782138679083646
47817.38425617078,0.3986004568421021,0.0,0.23820701025089724,0.8997320422812733,0.4984143281394534,0.34560881732208487
48029.817211474314,0.4111549975010979,0.0,0.2425301634694603,0.8839724330158784,0.5114590022994777,0.35931803110588556
48242.25016677785,0.4160693177931269,0.0,0.23161960506193696,0.8793281695541959,0.5268200421512088,0.3751802262220937
48454.68312208139,0.41926624919418054,0.0,0.21749902761530343,0.8771631442350551,0.5426444667971821,0.3913564192529755
48667.116077384926,0.4224631805952341,0.0,0.2033784501686704,0.8749981189159146,0.5584688914431549,0.40753261228385673
48879.54903268846,0.42409761036469557,0.0,0.19252331314023197,0.8725122858644386,0.5870807054090268,0.4282482236255508
49091.981987991996,0.4248813889228827,0.0,0.18344593479755658,0.8698517998842362,0.6226541813623658,0.45143516786475996
49304.41494329553,0.4256651674810698,0.0,0.17436855645488122,0.8671913139040338,0.658227657315705,0.4746221121039691
49516.847898599066,0.43673294419900294,0.0,0.17043807644362435,0.8629163898936565,0.715282106371953,0.5151897139387737
49729.2808539026,0.45425124207744105,0.0,0.17301978609250007,0.8565566467857888,0.7867394554367119,0.5782123528685097
49941.713809206136,0.4615805684677024,0.0,0.1770049286541735,0.8496732643782455,0.8387543522345078,0.646892900077471
50154.14676450967,0.4689098948579637,0.0,0.18099007121584687,0.8427898819707023,0.8907692490323037,0.7155734472864324
50366.579719813206,0.47775774097160667,0.0,0.1863805518262302,0.8360294906411933,0.8956577657338196,0.7420041600947223
50579.01267511675,0.4952430824027921,0.0,0.19920032821597644,0.8299620463232921,0.6553577187295997,0.5475753796426446
50791.44563042028,0.5354668273183323,0.0,0.2097088827277094,0.8254615694638012,0.6557713989294132,0.5258113660474942
51003.87858572382,0.5756905722338724,0.0,0.22021743723944237,0.8209610926043103,0.6561850791292266,0.5040473524523438
51216.31154102735,0.6159143171494126,0.0,0.23072599175117536,0.8164606157448194,0.6565987593290401,0.4822833388571933
51428.74449633089,0.5838345204396476,0.0,0.27664593961194506,0.8127998758365698,0.6977178333448434,0.5418637390097626
51641.17745163442,0.5386055514200669,0.0,0.32900582806774337,0.8092918510736447,0.7462396185583791,0.6162374907570946
51853.61040693796,0.49337658240048643,0.0,0.3813657165235417,0.8057838263107197,0.7947614037719146,0.6906112425044265
52066.04336224149,0.4573628075935578,0.0,0.4069560769351586,0.798801844902721,0.6283432322286475,0.5810539482847016
52278.47631754503,0.44663361367161347,0.0,0.3901563428419097,0.7929131583794634,0.47928161247973583,0.46680843752522927
52490.90927284856,0.45397147358281337,0.0,0.3479587274758392,0.7894791210479019,0.4382404537896124,0.42795904712888344
52703.342228152105,0.46130933349401354,0.0,0.3057611121097673,0.7860450837163401,0.39719929509948754,0.3891096567325362
52915.77518345564,0.4686471934052135,0.0,0.2635634967436968,0.7826110463847785,0.3561581364093641,0.35026026633619034
53128.208138759175,0.4759850533164134,0.0,0.22136588137762628,0.7791770090532169,0.3151169777192407,0.31141087593984446
